,index,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,content_rating,user_id_rating,rating_diff_content_user_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']",user_id_rating_bin,content_rating_bin,predict,target,diff_target
11834,11834,16226345675,1283420,1609,0,4748,1,1.0,31000.0,True,1609,1607,1,3,136 38 81,-1,,1403,1751,-348,1850,-488,17,14,0.8724218244028622,1.0,0.1275781755971378
11835,11835,16226637624,1283420,2344,0,4749,3,1.0,22000.0,True,2344,2344,3,3,74 92 102,-1,,1005,1753,-748,1851,-896,17,10,0.9948300197965044,1.0,0.005169980203495572
11836,11836,16226637624,1283420,2346,0,4749,1,1.0,22000.0,True,2346,2344,1,3,157 92 102,-1,,1167,1753,-586,1851,-736,17,11,0.9607260172672214,1.0,0.0392739827327786
11837,11837,16226637624,1283420,2345,0,4749,2,1.0,22000.0,True,2345,2344,2,3,136 92 102,-1,,1198,1754,-556,1851,-706,17,11,0.986443616835783,1.0,0.013556383164217034
11838,11838,16226925137,1283420,2178,0,4750,3,1.0,22333.0,True,2178,2177,3,3,113 38 102,-1,,1507,1754,-247,1851,-401,17,15,0.7732903238706419,1.0,0.2267096761293581
11839,11839,16226925137,1283420,2179,0,4750,1,1.0,22333.0,True,2179,2177,1,3,157 38 102,-1,,1258,1757,-499,1853,-646,17,12,0.9488657154942424,1.0,0.05113428450575763
11840,11840,16226925137,1283420,2177,0,4750,0,1.0,22333.0,True,2177,2177,0,3,74 38 102,-1,,1171,1758,-587,1853,-732,17,11,0.9814741391775856,1.0,0.018525860822414364
11841,11841,16227435151,1283420,2988,0,4751,3,1.0,27666.0,True,2988,2988,3,4,106 12 81,-1,,1133,1759,-626,1687,-612,17,11,0.9870937669486256,1.0,0.012906233051374394
11842,11842,16227435151,1283420,2989,0,4751,2,1.0,27666.0,True,2989,2988,2,4,74 12 81,-1,,1314,1759,-445,1688,-436,17,13,0.961880646089499,1.0,0.03811935391050103
11843,11843,16227435151,1283420,2990,0,4751,0,1.0,27666.0,True,2990,2988,0,4,82 12 81,-1,,1337,1760,-423,1689,-413,17,13,0.9644778845148396,1.0,0.03552211548516038
11844,11844,16227787547,1283420,2845,0,4752,0,1.0,19666.0,True,2845,2845,0,4,106 144 81,-1,,1457,1761,-304,1690,-276,17,14,0.9329530781177158,1.0,0.06704692188228423
11845,11845,16227787547,1283420,2847,0,4752,3,1.0,19666.0,True,2847,2845,3,4,82 144 81,-1,,1191,1763,-572,1692,-533,17,11,0.9837491671302232,1.0,0.0162508328697768
11846,11846,16227787547,1283420,2846,0,4752,2,1.0,19666.0,True,2846,2845,2,4,157 144 81,-1,,1176,1764,-588,1693,-548,17,11,0.9782868488153638,1.0,0.021713151184636237
11847,11847,16228032920,1283420,2866,0,4753,1,1.0,21000.0,True,2866,2865,1,4,136 144 92,-1,,881,1765,-884,1694,-866,17,8,0.996474352602468,1.0,0.003525647397532028
11848,11848,16228032920,1283420,2867,0,4753,2,1.0,21000.0,True,2867,2865,2,4,136 144 92,-1,,1398,1765,-367,1694,-363,17,13,0.9069114532102046,1.0,0.09308854678979539
11849,11849,16228032920,1283420,2865,0,4753,1,0.0,21000.0,True,2865,2865,2,4,106 144 92,-1,,1025,1766,-741,1696,-727,17,10,0.9940022296975168,0.0,-0.9940022296975168
11850,11850,16228194335,1283420,2787,0,4754,0,1.0,22666.0,True,2787,2785,0,4,82 67 81,-1,,1436,1751,-315,1681,-308,17,14,0.8246011106660972,1.0,0.1753988893339028
11851,11851,16228194335,1283420,2786,0,4754,1,1.0,22666.0,True,2786,2785,1,4,136 67 81,-1,,1392,1754,-362,1683,-353,17,13,0.9370903827772408,1.0,0.06290961722275923
11852,11852,16228194335,1283420,2785,0,4754,3,1.0,22666.0,True,2785,2785,3,4,106 67 81,-1,,1005,1755,-750,1685,-739,17,10,0.9913479246393846,1.0,0.008652075360615408
11853,11853,16228331888,1283420,2740,0,4755,0,1.0,25000.0,True,2740,2740,0,4,106 67 81,-1,,1153,1755,-602,1685,-576,17,11,0.984489872956014,1.0,0.015510127043986022
11854,11854,16228331888,1283420,2742,0,4755,0,1.0,25000.0,True,2742,2740,0,4,136 67 81,-1,,1382,1756,-374,1685,-354,17,13,0.9346915516077398,1.0,0.06530844839226024
11855,11855,16228331888,1283420,2741,0,4755,3,1.0,25000.0,True,2741,2740,3,4,136 67 81,-1,,1291,1757,-466,1687,-445,17,12,0.9687033353248404,1.0,0.03129666467515957
11856,11856,16232681065,1283420,9677,0,4756,2,1.0,23333.0,True,9677,9677,2,5,96,-1,,1169,1758,-589,1711,-555,17,11,0.9555853476996276,1.0,0.04441465230037245
11857,11857,16232754476,1283420,9667,0,4757,0,1.0,19000.0,True,9667,9667,0,5,96,-1,,1257,1759,-502,1711,-464,17,12,0.9779116565059424,1.0,0.02208834349405764
11858,11858,16232906088,1283420,9929,0,4758,2,1.0,20000.0,True,9929,9929,2,5,96,-1,,1226,1760,-534,1712,-497,17,12,0.9662475760777308,1.0,0.03375242392226918
11859,11859,16233045037,1283420,9918,0,4759,1,1.0,27000.0,True,9918,9918,1,5,96,-1,,1358,1760,-402,1713,-375,17,13,0.9417741673214453,1.0,0.058225832678554745
11860,11860,16233127953,1283420,9230,0,4760,0,0.0,18000.0,True,9230,9230,3,5,134,-1,,1699,1762,-63,1715,-32,17,16,0.3793674800640453,0.0,-0.3793674800640453
11861,11861,16233207087,1283420,9432,0,4761,2,1.0,21000.0,True,9432,9432,2,5,53,-1,,1082,1753,-671,1707,-636,17,10,0.9951573591123988,1.0,0.004842640887601224
11862,11862,16233311634,1283420,9831,0,4762,2,1.0,10000.0,True,9831,9831,2,5,73,-1,,1631,1753,-122,1707,-89,17,16,0.4634042933499543,1.0,0.5365957066500457
11863,11863,16233399234,1283420,8363,0,4763,3,1.0,27000.0,True,8363,8363,3,5,73,-1,,1384,1758,-374,1713,-337,17,13,0.8866611828584846,1.0,0.11333881714151539
11864,11864,16233466921,1283420,8295,0,4764,1,1.0,25000.0,True,8295,8295,1,5,73,-1,,1200,1760,-560,1714,-530,17,12,0.9794613094292068,1.0,0.02053869057079316
11865,11865,16233554177,1283420,9079,0,4765,0,1.0,34000.0,True,9079,9079,0,5,7,-1,,1341,1760,-419,1715,-387,17,13,0.902085843203588,1.0,0.09791415679641202
11866,11866,16233646828,1283420,8401,0,4766,1,1.0,19000.0,True,8401,8401,1,5,182,-1,,1478,1761,-283,1717,-253,17,14,0.7957785373620412,1.0,0.20422146263795882
11867,11867,16233697254,1283420,8359,0,4767,2,1.0,18000.0,True,8359,8359,2,5,73,-1,,1228,1764,-536,1719,-504,17,12,0.9687421721334836,1.0,0.03125782786651643
11868,11868,16233786366,1283420,9964,0,4768,2,1.0,16000.0,True,9964,9964,2,5,73,-1,,1608,1765,-157,1720,-129,17,16,0.5520018939744513,1.0,0.4479981060255487
11869,11869,16233947234,1283420,9642,0,4769,1,0.0,44000.0,True,9642,9642,3,5,1,-1,,1613,1769,-156,1725,-134,17,16,0.5331165952820208,0.0,-0.5331165952820208
11870,11870,16234050699,1283420,5663,0,4770,3,0.0,79000.0,True,5663,5663,0,5,53,-1,,1681,1758,-77,1715,-54,17,16,0.3037922281808436,0.0,-0.3037922281808436
11871,11871,16234098763,1283420,9559,0,4771,2,1.0,32000.0,True,9559,9559,2,5,73,-1,,1657,1749,-92,1706,-68,17,16,0.5076836537726251,1.0,0.49231634622737486
11872,11872,16234180553,1283420,8347,0,4772,0,1.0,12000.0,True,8347,8347,0,5,73,-1,,1479,1755,-276,1712,-252,17,14,0.8458485427113615,1.0,0.15415145728863855
11873,11873,16234224853,1283420,9100,0,4773,0,1.0,46000.0,True,9100,9100,0,5,85,-1,,1216,1757,-541,1715,-510,17,12,0.9775572923470632,1.0,0.022442707652936766
11874,11874,16234242360,1283420,9156,0,4774,1,1.0,21000.0,True,9156,9156,1,5,60,-1,,1298,1758,-460,1716,-428,17,12,0.986665645591324,1.0,0.01333435440867603
11875,11875,16234318248,1283420,9754,0,4775,0,0.0,10000.0,True,9754,9754,2,5,96,-1,,1776,1759,17,1717,45,17,17,0.30013451946562153,0.0,-0.30013451946562153
11876,11876,16349673858,1283420,2,0,4776,0,1.0,42000.0,True,2,2,0,1,131 101 162 92,-1,,1515,1752,-237,1806,-336,17,15,0.8136422501930957,1.0,0.18635774980690434
11877,11877,16349718573,1283420,7898,0,4777,1,0.0,24000.0,True,7898,7898,2,1,131 99 29,-1,,1485,1755,-270,1808,-347,17,14,0.7725489586085827,0.0,-0.7725489586085827
11878,11878,16349767727,1283420,149,0,4778,2,1.0,24000.0,True,149,149,2,1,131 93 81,-1,,1527,1742,-215,1795,-312,17,15,0.8582299158052042,1.0,0.14177008419479575
11879,11879,16349795723,1283420,10592,0,4779,1,1.0,23000.0,True,10592,10592,1,1,9 10 29,-1,,1121,1746,-625,1797,-690,17,11,0.9941515457373786,1.0,0.005848454262621372
11880,11880,16349823210,1283420,110,0,4780,1,1.0,20000.0,True,110,110,1,1,131 13 38,-1,,1405,1746,-341,1797,-430,17,14,0.9377916133233062,1.0,0.062208386676693816
11881,11881,16349865513,1283420,471,0,4781,0,1.0,20000.0,True,471,471,0,2,155 119 38 81,-1,,1372,1748,-376,1689,-334,17,13,0.7531502737516147,1.0,0.2468497262483853
11882,11882,16349913580,1283420,365,0,4782,0,0.0,17000.0,True,365,365,1,2,155 163 81 29,-1,,1572,1750,-178,1691,-170,17,15,0.6309736135823069,0.0,-0.6309736135823069
11883,11883,16349963717,1283420,1269,0,4783,3,1.0,16000.0,True,1269,1269,3,2,143 176 38 81,-1,,1388,1738,-350,1680,-317,17,13,0.8388376864901927,1.0,0.16116231350980725
11884,11884,16350012496,1283420,529,0,4784,1,1.0,15000.0,True,529,529,1,2,90 100 92 102,-1,,1414,1740,-326,1682,-298,17,14,0.7826502439840599,1.0,0.2173497560159401
11885,11885,16350049170,1283420,611,0,4785,3,1.0,27000.0,True,611,611,3,2,2 107 38 92,-1,,1391,1742,-351,1685,-313,17,13,0.8468907351977792,1.0,0.15310926480222076
11886,11886,16380893972,1283420,9,0,4786,2,0.0,19000.0,True,9,9,3,1,10 164 81,-1,,1709,1744,-35,1799,-146,17,17,0.4275892774434832,0.0,-0.4275892774434832
11887,11887,16380947291,1283420,7979,0,4787,0,1.0,34000.0,True,7979,7979,0,1,51 131 162 38,-1,,1337,1736,-399,1788,-467,17,13,0.9099215857234458,1.0,0.09007841427655416
11888,11888,16380981680,1283420,10433,0,4788,0,1.0,21000.0,True,10433,10433,0,1,131 40 81,-1,,917,1737,-820,1789,-869,17,9,0.9890784726082644,1.0,0.010921527391735575
11889,11889,16381032760,1283420,7859,0,4789,1,1.0,18000.0,True,7859,7859,1,1,131 5 92,-1,,1660,1737,-77,1789,-170,17,16,0.6511279602076795,1.0,0.3488720397923205
11890,11890,16381083034,1283420,7964,0,4790,0,1.0,29000.0,True,7964,7964,0,1,61 110 102,-1,,1526,1743,-217,1793,-322,17,15,0.7244162026960084,1.0,0.27558379730399163
11891,11891,16381118451,1283420,7910,0,4791,2,1.0,24000.0,True,7910,7910,2,1,10 178 92,-1,,1462,1746,-284,1795,-379,17,14,0.9458978653521112,1.0,0.05410213464788882
11892,11892,16381152484,1283420,10653,0,4792,1,1.0,22000.0,True,10653,10653,1,1,131 101 81,-1,,1036,1749,-713,1797,-762,17,10,0.9905823908920957,1.0,0.009417609107904346
11893,11893,16381221867,1283420,58,0,4793,0,1.0,20000.0,True,58,58,0,1,10 164 92,-1,,1688,1749,-61,1797,-164,17,16,0.6600876240923931,1.0,0.3399123759076069
11894,11894,16381321281,1283420,7933,0,4794,2,1.0,23000.0,True,7933,7933,2,1,10 178 38,-1,,1284,1755,-471,1801,-544,17,12,0.9060379715298156,1.0,0.09396202847018442
11895,11895,16381376146,1283420,7942,0,4795,0,1.0,29000.0,True,7942,7942,0,1,131 40 38,-1,,1452,1756,-304,1802,-394,17,14,0.8380620206498925,1.0,0.16193797935010745
11896,11896,16381467604,1283420,374,0,4796,1,1.0,19000.0,True,374,374,1,2,2 107 38 102,-1,,1453,1758,-305,1687,-261,17,14,0.7415579501988926,1.0,0.2584420498011074
11897,11897,16381517251,1283420,636,0,4797,1,1.0,16000.0,True,636,636,1,2,62 155 163 38 92,-1,,1401,1761,-360,1689,-306,17,14,0.8626148110285573,1.0,0.1373851889714427
11898,11898,16381570677,1283420,444,0,4798,1,1.0,20000.0,True,444,444,1,2,2 107 38 102,-1,,1375,1762,-387,1692,-340,17,13,0.9069151101032972,1.0,0.09308488989670283
11899,11899,16381622651,1283420,419,0,4799,0,1.0,16000.0,True,419,419,0,2,143 114 92 102,-1,,1346,1764,-418,1693,-384,17,13,0.9061958905876952,1.0,0.09380410941230477
11900,11900,16381662150,1283420,952,0,4800,3,1.0,18000.0,True,952,952,3,2,90 100 38 29,-1,,1373,1765,-392,1695,-344,17,13,0.8311341741401934,1.0,0.16886582585980658
11901,11901,16381691764,1283420,494,0,4801,3,1.0,17000.0,True,494,494,3,2,2 107 62 162 38 29,-1,,1166,1766,-600,1697,-548,17,11,0.9670539790233044,1.0,0.032946020976695634
11902,11902,16381736153,1283420,1229,0,4802,0,1.0,17000.0,True,1229,1229,0,2,90 100 38 102,-1,,1416,1767,-351,1697,-306,17,14,0.74363359148936,1.0,0.25636640851063996
11903,11903,16381784270,1283420,1312,0,4803,0,1.0,21000.0,True,1312,1312,0,2,2 107 92 102,-1,,1326,1769,-443,1700,-391,17,13,0.9235870058185603,1.0,0.07641299418143965
11904,11904,16381863634,1283420,239,0,4804,3,0.0,17000.0,True,239,239,0,2,155 163 38 102,-1,,1527,1770,-243,1701,-210,17,15,0.6867283216921675,0.0,-0.6867283216921675
11905,11905,16381938339,1283420,1165,0,4805,0,1.0,21000.0,True,1165,1165,0,2,155 163 81 92,-1,,1555,1758,-203,1689,-165,17,15,0.8099068490374035,1.0,0.1900931509625965
11906,11906,16382301374,1283420,1933,0,4806,3,1.0,18000.0,True,1933,1931,3,3,82 81 92,-1,,1169,1761,-592,1853,-740,17,11,0.9726597957862944,1.0,0.027340204213705643
11907,11907,16382301374,1283420,1932,0,4806,2,1.0,18000.0,True,1932,1931,2,3,161 81 92,-1,,1449,1762,-313,1854,-464,17,14,0.8881667825028449,1.0,0.11183321749715514
11908,11908,16382301374,1283420,1931,0,4806,0,1.0,18000.0,True,1931,1931,0,3,74 81 92,-1,,1501,1764,-263,1855,-413,17,15,0.92220865631641,1.0,0.07779134368358998
11909,11909,16382473914,1283420,1874,0,4807,1,0.0,23666.0,True,1874,1874,2,3,74 81 92,-1,,1612,1767,-155,1856,-298,17,16,0.7033811497590201,0.0,-0.7033811497590201
11910,11910,16382473914,1283420,1876,0,4807,1,1.0,23666.0,True,1876,1874,1,3,161 81 92,-1,,1505,1756,-251,1843,-389,17,15,0.7399517372359784,1.0,0.2600482627640216
11911,11911,16382473914,1283420,1875,0,4807,1,1.0,23666.0,True,1875,1874,1,3,136 81 92,-1,,1515,1759,-244,1845,-381,17,15,0.8328573458792908,1.0,0.16714265412070917
11912,11912,16386096446,1283420,2015,0,4808,1,1.0,31333.0,True,2015,2015,1,3,106 81 92,-1,,1448,1762,-314,1846,-450,17,14,0.8789360621179835,1.0,0.12106393788201653
11913,11913,16386096446,1283420,2017,0,4808,0,1.0,31333.0,True,2017,2015,0,3,161 81 92,-1,,1323,1764,-441,1847,-573,17,13,0.9579598671089584,1.0,0.04204013289104158
11914,11914,16386096446,1283420,2016,0,4808,3,1.0,31333.0,True,2016,2015,3,3,136 81 92,-1,,1376,1765,-389,1848,-522,17,13,0.9489925731833918,1.0,0.05100742681660819
11915,11915,16389678626,1283420,2153,0,4809,0,1.0,24000.0,True,2153,2153,0,3,74 92 29,-1,,1304,1766,-462,1848,-586,17,13,0.977404077760162,1.0,0.022595922239837973
11916,11916,16389678626,1283420,2154,0,4809,2,1.0,24000.0,True,2154,2153,2,3,136 162 92 29,-1,,1145,1767,-622,1849,-747,17,11,0.993359646135446,1.0,0.006640353864553972
11917,11917,16389678626,1283420,2155,0,4809,2,1.0,24000.0,True,2155,2153,2,3,157 92 29,-1,,1711,1768,-57,1849,-184,17,17,0.5778144780403771,1.0,0.4221855219596229
11918,11918,16389823994,1283420,1989,0,4810,0,1.0,20000.0,True,1989,1988,0,3,82 38 29,-1,,1222,1774,-552,1853,-684,17,12,0.9462181027038432,1.0,0.05378189729615679
11919,11919,16389823994,1283420,1990,0,4810,0,1.0,20000.0,True,1990,1988,0,3,161 38 29,-1,,1299,1775,-476,1853,-608,17,12,0.944411640755718,1.0,0.05558835924428196
11920,11920,16389823994,1283420,1988,0,4810,0,0.0,20000.0,True,1988,1988,1,3,74 38 29,-1,,1406,1776,-370,1854,-502,17,14,0.8113496041535035,0.0,-0.8113496041535035
11921,11921,16389983174,1283420,3547,0,4811,3,1.0,35000.0,True,3547,3546,3,4,136 67 81,-1,,1421,1762,-341,1688,-317,17,14,0.862483007304398,1.0,0.13751699269560202
11922,11922,16389983174,1283420,3546,0,4811,0,1.0,35000.0,True,3546,3546,0,4,74 67 81,-1,,1337,1764,-427,1690,-402,17,13,0.9039846892475945,1.0,0.09601531075240555
11923,11923,16389983174,1283420,3548,0,4811,1,1.0,35000.0,True,3548,3546,1,4,82 67 81,-1,,1362,1765,-403,1692,-380,17,13,0.8836386525291924,1.0,0.11636134747080762
11924,11924,16390087263,1283420,2853,0,4812,0,1.0,27000.0,True,2853,2851,0,4,136 67 92,-1,,1171,1767,-596,1693,-585,17,11,0.9879389613513392,1.0,0.012061038648660816
11925,11925,16390087263,1283420,2852,0,4812,3,1.0,27000.0,True,2852,2851,3,4,82 67 92,-1,,1159,1767,-608,1694,-598,17,11,0.99081645085614,1.0,0.009183549143859993
11926,11926,16390087263,1283420,2851,0,4812,2,1.0,27000.0,True,2851,2851,2,4,106 67 92,-1,,951,1768,-817,1694,-805,17,9,0.997272845048784,1.0,0.0027271549512160043
11927,11927,16390234040,1283420,2906,0,4813,0,0.0,21000.0,True,2906,2904,1,4,82 144 29,-1,,1476,1768,-292,1694,-282,17,14,0.8634449897113656,0.0,-0.8634449897113656
11928,11928,16390234040,1283420,2905,0,4813,0,0.0,21000.0,True,2905,2904,2,4,136 144 29,-1,,1194,1755,-561,1682,-549,17,11,0.9562348663730612,0.0,-0.9562348663730612
11929,11929,16390234040,1283420,2904,0,4813,2,1.0,21000.0,True,2904,2904,2,4,74 144 29,-1,,1139,1741,-602,1667,-588,17,11,0.9804891268426325,1.0,0.019510873157367548
11930,11930,16390376545,1283420,3096,0,4814,0,1.0,25666.0,True,3096,3096,0,4,74 67 29,-1,,940,1741,-801,1668,-785,17,9,0.9965502941774655,1.0,0.0034497058225344546
11931,11931,16390376545,1283420,3097,0,4814,1,1.0,25666.0,True,3097,3096,1,4,136 67 29,-1,,1436,1741,-305,1668,-286,17,14,0.8368397252549435,1.0,0.16316027474505646
11932,11932,16390376545,1283420,3098,0,4814,2,1.0,25666.0,True,3098,3096,2,4,82 67 29,-1,,1235,1743,-508,1670,-490,17,12,0.9610845137645212,1.0,0.0389154862354788
11933,11933,16390467750,1283420,3491,0,4815,0,1.0,24000.0,True,3491,3489,0,4,82 169 162 92,-1,,1150,1744,-594,1671,-578,17,11,0.9914313850350679,1.0,0.008568614964932109
11934,11934,16390467750,1283420,3490,0,4815,1,1.0,24000.0,True,3490,3489,1,4,136 169 162 92,-1,,1030,1745,-715,1672,-698,17,10,0.9965685276875491,1.0,0.0034314723124508895
11935,11935,16390467750,1283420,3489,0,4815,3,1.0,24000.0,True,3489,3489,3,4,106 169 162 92,-1,,867,1745,-878,1672,-861,17,8,0.9977341209210698,1.0,0.0022658790789301664
11936,11936,16390598520,1283420,8379,0,4816,1,0.0,24666.0,True,8379,8379,3,5,53,-1,,1493,1745,-252,1710,-232,17,14,0.8176072922605608,0.0,-0.8176072922605608
11937,11937,16390723250,1283420,8729,0,4817,1,0.0,20000.0,True,8729,8729,2,5,52,-1,,1536,1733,-197,1699,-182,17,15,0.6783807431953642,0.0,-0.6783807431953642
11938,11938,16390778217,1283420,8811,0,4818,0,0.0,42000.0,True,8811,8811,1,5,45,-1,,1608,1721,-113,1687,-100,17,16,0.518782471807271,0.0,-0.518782471807271
11939,11939,16390827909,1283420,8368,0,4819,2,1.0,23000.0,True,8368,8368,2,5,53,-1,,1377,1712,-335,1678,-308,17,13,0.9515645675892842,1.0,0.048435432410715795
11940,11940,16390915493,1283420,8365,0,4820,2,0.0,16000.0,True,8365,8365,3,5,73,-1,,1588,1714,-126,1680,-116,17,15,0.6131589727914528,0.0,-0.6131589727914528
11941,11941,16390973481,1283420,9850,0,4821,1,1.0,48000.0,True,9850,9850,1,5,73,-1,,1494,1703,-209,1670,-200,17,14,0.8741765897612417,1.0,0.12582341023875832
11942,11942,16391043555,1283420,8744,0,4822,3,0.0,16000.0,True,8744,8744,1,5,55,-1,,1404,1707,-303,1674,-285,17,14,0.8257319296631547,0.0,-0.8257319296631547
11943,11943,16391128607,1283420,8789,0,4823,0,0.0,40000.0,True,8789,8789,3,5,174,-1,,1685,1694,-9,1661,4,16,16,0.3144457892502084,0.0,-0.3144457892502084
11944,11944,16391194033,1283420,8355,0,4824,3,0.0,56000.0,True,8355,8355,0,5,73,-1,,1549,1686,-137,1654,-125,16,15,0.6922043623112518,0.0,-0.6922043623112518
11945,11945,16391256635,1283420,8183,0,4825,3,1.0,28000.0,True,8183,8183,3,5,89,-1,,1421,1676,-255,1644,-238,16,14,0.7389876517659082,1.0,0.2610123482340918
11946,11946,16420932589,1283420,10503,0,4826,0,0.0,33000.0,True,10503,10503,1,1,131 99 81,-1,,1300,1679,-379,1803,-507,16,13,0.9449388642761354,0.0,-0.9449388642761354
11947,11947,16474756191,1283420,180,0,4827,2,1.0,19000.0,True,180,180,2,1,131 149 38,-1,,1441,1665,-224,1789,-380,16,14,0.8778880903502887,1.0,0.1221119096497113
11948,11948,16474801173,1283420,39,0,4828,0,1.0,21000.0,True,39,39,0,1,10 94 38,-1,,1502,1669,-167,1791,-335,16,15,0.8150042989302789,1.0,0.18499570106972107
11949,11949,16474853598,1283420,194,0,4829,3,1.0,23000.0,True,194,194,3,1,61 110 102,-1,,1443,1673,-230,1792,-354,16,14,0.8770014493014541,1.0,0.12299855069854593
11950,11950,16474902305,1283420,10676,0,4830,0,1.0,20000.0,True,10676,10676,0,1,131 5 92,-1,,1043,1676,-633,1794,-755,16,10,0.9782687664095658,1.0,0.021731233590434162
11951,11951,16474946871,1283420,7892,0,4831,2,1.0,19000.0,True,7892,7892,2,1,51 131 102,-1,,1315,1676,-361,1794,-504,16,13,0.9462029418379452,1.0,0.05379705816205482
11952,11952,16474991543,1283420,134,0,4832,2,1.0,20000.0,True,134,134,2,1,131 104 92,-1,,1609,1678,-69,1795,-240,16,16,0.8514144484481957,1.0,0.1485855515518043
11953,11953,16475030887,1283420,28,0,4833,2,1.0,22000.0,True,28,28,2,1,131 104 92,-1,,1455,1684,-229,1798,-392,16,14,0.9472922087155992,1.0,0.05270779128440084
11954,11954,16475063403,1283420,10420,0,4834,1,1.0,22000.0,True,10420,10420,1,1,131 187 38,-1,,1102,1687,-585,1800,-697,16,11,0.9863531376673028,1.0,0.013646862332697185
11955,11955,16475107083,1283420,6,0,4835,2,1.0,20000.0,True,6,6,2,1,10 94 162 92,-1,,1575,1688,-113,1800,-262,16,15,0.8823754486609611,1.0,0.11762455133903893
11956,11956,16475147613,1283420,144,0,4836,0,1.0,22000.0,True,144,144,0,1,131 13 92,-1,,1379,1693,-314,1803,-444,16,13,0.8944548000957763,1.0,0.10554519990422373
11957,11957,16475203685,1283420,1329,0,4837,3,1.0,21000.0,True,1329,1329,3,2,143 114 38 102,-1,,1349,1695,-346,1694,-362,16,13,0.7058776517022611,1.0,0.29412234829773887
11958,11958,16475258096,1283420,1389,0,4838,1,1.0,17000.0,True,1389,1389,1,2,155 163 162 38 92,-1,,1356,1697,-341,1695,-370,16,13,0.7819800150561763,1.0,0.21801998494382369
11959,11959,16475322039,1283420,1238,0,4839,1,1.0,15000.0,True,1238,1238,1,2,143 114 38 102,-1,,1497,1699,-202,1697,-239,16,14,0.6952592487834963,1.0,0.3047407512165037
11960,11960,16475367872,1283420,1189,0,4840,1,1.0,21000.0,True,1189,1189,1,2,90 100 162 38 29,-1,,1348,1702,-354,1700,-365,17,13,0.908142757475688,1.0,0.09185724252431204
11961,11961,16475415485,1283420,1101,0,4841,0,1.0,16000.0,True,1101,1101,0,2,90 100 162 92 102,-1,,1416,1704,-288,1702,-311,17,14,0.8037105744524013,1.0,0.19628942554759865
11962,11962,16475464817,1283420,1254,0,4842,1,1.0,16000.0,True,1254,1254,1,2,90 100 38 102,-1,,1360,1706,-346,1704,-373,17,13,0.9311073284483082,1.0,0.06889267155169176
11963,11963,16475508530,1283420,500,0,4843,1,1.0,17000.0,True,500,500,1,2,155 163 81 92,-1,,1549,1708,-159,1705,-198,17,15,0.6959133836271076,1.0,0.30408661637289236
11964,11964,16475543258,1283420,776,0,4844,1,1.0,21000.0,True,776,776,1,2,143 114 38 102,-1,,1469,1712,-243,1709,-267,17,14,0.8681063075546829,1.0,0.13189369244531712
11965,11965,16475586973,1283420,1098,0,4845,3,1.0,15000.0,True,1098,1098,3,2,155 163 92 102,-1,,1393,1715,-322,1712,-344,17,13,0.8544331011086072,1.0,0.14556689889139285
11966,11966,16475636787,1283420,735,0,4846,1,1.0,17000.0,True,735,735,1,2,143 114 92 29,-1,,1599,1717,-118,1713,-149,17,15,0.6548394928507629,1.0,0.3451605071492371
11967,11967,16475671941,1283420,315,0,4847,0,1.0,18000.0,True,315,315,0,2,90 100 29 102,-1,,1336,1722,-386,1718,-399,17,13,0.9076899638379896,1.0,0.09231003616201039
11968,11968,16475698233,1283420,987,0,4848,3,1.0,15000.0,True,987,987,3,2,90 100 81 29,-1,,1370,1724,-354,1719,-372,17,13,0.9623469503505512,1.0,0.03765304964944882
11969,11969,16475734782,1283420,285,0,4849,0,1.0,15000.0,True,285,285,0,2,143 114 38 29,-1,,1579,1726,-147,1721,-173,17,15,0.6151155588495839,1.0,0.3848844411504161
11970,11970,16475779071,1283420,815,0,4850,0,1.0,16000.0,True,815,815,0,2,143 114 38 29,-1,,1357,1730,-373,1725,-384,17,13,0.8317875377938794,1.0,0.16821246220612063
11971,11971,16475830305,1283420,1386,0,4851,1,1.0,16000.0,True,1386,1386,1,2,143 114 38 29,-1,,1414,1732,-318,1726,-347,17,14,0.8485490554636261,1.0,0.15145094453637387
11972,11972,16476933358,1283420,2505,0,4852,2,1.0,17000.0,True,2505,2503,2,3,82 38 81,-1,,1445,1734,-289,1839,-446,17,14,0.8949719859980606,1.0,0.1050280140019394
11973,11973,16476933358,1283420,2504,0,4852,3,1.0,17000.0,True,2504,2503,3,3,157 38 81,-1,,1498,1736,-238,1841,-395,17,14,0.8465325187711898,1.0,0.15346748122881015
11974,11974,16476933358,1283420,2503,0,4852,1,1.0,17000.0,True,2503,2503,1,3,74 38 81,-1,,988,1739,-751,1842,-906,17,9,0.9927021868492508,1.0,0.007297813150749177
11975,11975,16477037772,1283420,1920,0,4853,2,1.0,17333.0,True,1920,1919,2,3,82 81 92,-1,,1219,1739,-520,1842,-670,17,12,0.9933035311257116,1.0,0.00669646887428843
11976,11976,16477037772,1283420,1921,0,4853,1,1.0,17333.0,True,1921,1919,1,3,161 162 81 92,-1,,1377,1740,-363,1842,-513,17,13,0.9657528839777036,1.0,0.03424711602229635
