timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tag,target_enc_user_id,count_enc_user_id,user_count_bin,first_column_content_id,first_column_part,previous_3_ans,target_enc_content_id,content_rate_sum_user_id,content_rate_mean_user_id,content_level_user_id,diff_content_level_target_enc_user_id,diff_rate_mean_target_emc_user_id,prior_question_elapsed_time_bin,shiftdiff_timestamp_by_user_id,mean_prior_question_elapsed_time_by_user_id,diff_mean_prior_question_elapsed_time_by_user_id,user_rate_sum_content_id,user_rate_mean_content_id,user_level_content_id,diff_user_level_target_enc_content_id,diff_rate_mean_target_emc_content_id,mean_content_level_user_id_by_user_id,diff_mean_content_level_user_id_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,mean_target_enc_content_id_by_user_id,diff_mean_target_enc_content_id_by_user_id,previous_answer_index_content_id,previous_answer_content_id,question_lecture_score,mean_prior_question_elapsed_time_by_content_id,diff_mean_prior_question_elapsed_time_by_content_id,"target_enc_['user_id', 'part']","mean_target_enc_content_id_by_['user_id', 'part']","diff_mean_target_enc_content_id_by_['user_id', 'part']","target_enc_['content_id', 'prior_question_had_explanation']","mean_target_enc_user_id_by_['content_id', 'prior_question_had_explanation']","diff_mean_target_enc_user_id_by_['content_id', 'prior_question_had_explanation']",target_enc_user_count_bin,mean_target_enc_content_id_by_user_count_bin,diff_mean_target_enc_content_id_by_user_count_bin,"target_enc_['user_id', 'user_count_bin']","target_enc_['content_id', 'user_count_bin']","target_enc_['prior_question_had_explanation', 'user_count_bin']",mean_target_enc_content_id_by_first_column_content_id,diff_mean_target_enc_content_id_by_first_column_content_id,mean_target_enc_content_id_by_first_column_part,diff_mean_target_enc_content_id_by_first_column_part,"target_enc_['part', 'prior_question_elapsed_time_bin']",target_enc_previous_3_ans,te_mean,te_max,te_min,te_std,te_peak
525301102,475020,1505,0,395,1.0,31666.0,1,1505,1,3,-1,0.6587537,689,3,4849,5,811,,0.0,,0.6587537,0.0,,6,0,34442.875,-2776.875,26.183332,0.13853616,0.5042982,,,0.6236941,0.03505957,-3.1666667,-0.14393939,,7.5,0.1875,,0.5042982,,-99,-99,-0.046733484,,,0.7122302,0.41228068,,,,,0.7228128,0.50459313,,0.67945206,,0.7228128,0.5042982,,0.5037136,,0.7289157,0.71014494,0.7050175,0.7289157,0.6587537,0.026066301,0.070162
525301102,475020,1506,0,395,0.0,31666.0,1,1505,1,3,-1,0.65925926,690,3,4849,5,881,,0.0,,0.65925926,0.0,,6,0,34438.754,-2772.754,26.183332,0.13853616,0.5042982,,,0.623745,0.035514235,-3.1666667,-0.14393939,,7.5,0.1875,,0.5042982,,-99,-99,0.13507567,,,0.71428573,0.41228068,,,,,0.7230392,0.50459313,,0.6803279,,0.7230392,0.5042982,,0.5037136,,0.7305389,0.6852792,0.7022528,0.7305389,0.65925926,0.027160924,0.071279645
525475776,475020,12979,0,396,1.0,27000.0,1,12977,3,3,-1,0.658284,691,3,4849,5,011,,0.0,,0.658284,0.0,,6,174674,34434.645,-7434.6445,26.183332,0.13853616,0.5042982,,,0.6237965,0.034487486,-3.1666667,-0.14393939,,7.5,0.1875,,0.5042982,,-99,-99,0.14298844,,,0.7092199,0.41228068,,,,,0.722449,0.50459313,,0.6784741,,0.722449,0.5042982,,0.5037136,,0.72619045,0.6504065,0.6953532,0.72619045,0.6504065,0.03238009,0.07578397
525475776,475020,12977,0,396,1.0,27000.0,1,12977,2,3,-1,0.6587888,692,3,4849,5,801,,0.0,,0.6587888,0.0,,6,0,34423.65,-7423.6484,26.183332,0.13853616,0.5042982,,,0.6238464,0.03494239,-3.1666667,-0.14393939,,7.5,0.1875,,0.5042982,,-99,-99,0.22884166,,,0.7112676,0.41228068,,,,,0.7226754,0.50459313,,0.6793478,,0.7226754,0.5042982,,0.5037136,,0.7278106,0.72,0.70608085,0.7278106,0.6587888,0.026441064,0.06902182
525475776,475020,12978,0,396,1.0,27000.0,1,12977,3,3,-1,0.65929204,693,3,4849,5,880,,0.0,,0.65929204,0.0,,6,0,34412.684,-7412.6836,26.183332,0.13853616,0.5042982,,,0.6238969,0.035395145,-3.1666667,-0.14393939,,7.5,0.1875,,0.5042982,,-99,-99,0.042187247,,,0.7132867,0.41228068,,,,,0.7229014,0.50459313,,0.6802168,,0.7229014,0.5042982,,0.5037136,,0.7294118,0.62352943,0.693077,0.7294118,0.62352943,0.040106755,0.10588235
525750887,475020,10832,0,397,1.0,25666.0,1,10831,1,6,-1,0.6597938,694,3,4849,5,111,,0.0,,0.6597938,0.0,,6,275111,34401.75,-8735.75,26.183332,0.13853616,0.5042982,,,0.623948,0.035845816,-3.1666667,-0.14393939,,7.5,0.1875,,0.5042982,,-99,-99,0.28380874,,,0.6793478,0.5722223,,,,,0.723127,0.50459313,,0.68108106,,0.723127,0.5042982,,0.5037136,,0.6394984,0.72982454,0.6908285,0.72982454,0.6394984,0.03519429,0.09032613
525750887,475020,10831,0,397,1.0,25666.0,1,10831,3,6,-1,0.6602941,695,3,4849,5,811,,0.0,,0.6602941,0.0,,6,0,34388.883,-8722.883,26.183332,0.13853616,0.5042982,,,0.62399966,0.03629446,-3.1666667,-0.14393939,,7.5,0.1875,,0.5042982,,-99,-99,0.86831546,,,0.68108106,0.5722223,,,,,0.7233523,0.50459313,,0.6819407,,0.7233523,0.5042982,,0.5037136,,0.640625,0.7122302,0.6889822,0.7233523,0.640625,0.032084566,0.08272731
525750887,475020,10833,0,397,1.0,25666.0,1,10831,0,6,-1,0.66079295,696,3,4849,5,881,,0.0,,0.66079295,0.0,,6,0,34376.055,-8710.055,26.183332,0.13853616,0.5042982,,,0.62405187,0.036741078,-3.1666667,-0.14393939,,7.5,0.1875,,0.5042982,,-99,-99,0.045816343,,,0.6827957,0.5722223,,,,,0.72357726,0.50459313,,0.6827957,,0.72357726,0.5042982,,0.5037136,,0.64174455,0.6818182,0.68530023,0.72357726,0.64174455,0.030145856,0.08183271
525750887,475020,10834,0,397,0.0,25666.0,1,10831,0,6,-1,0.66129035,697,3,4849,5,888,,0.0,,0.66129035,0.0,,6,0,34363.266,-8697.266,26.183332,0.13853616,0.5042982,,,0.6241047,0.03718567,-3.1666667,-0.14393939,,7.5,0.1875,,0.5042982,,-99,-99,0.55383986,,,0.684492,0.5722223,,,,,0.7238018,0.50459313,,0.6836461,,0.7238018,0.5042982,,0.5037136,,0.64285713,0.68711656,0.6867151,0.7238018,0.64285713,0.029819755,0.08094466
526128966,475020,24558,1,398,,,0,-1,-1,6,11486,0.6603221,698,3,4849,5,011,,0.0,,0.6603221,0.0,,255,378079,34350.51,,26.183332,0.13853616,0.5042982,,,0.624158,0.036164105,-3.1666667,-0.14393939,,7.5,0.1875,,0.5042982,,-99,-99,0.0,,,0.68085104,0.5722223,,,,,0.72321427,0.50459313,,0.6818182,,,0.5042982,,0.5037136,,,0.65182185,0.6796055,0.72321427,0.65182185,0.027622236,0.07139242
526340226,475020,10017,0,399,1.0,43000.0,1,10017,2,6,-1,0.6603221,699,3,4849,5,901,0.0,-0.6602564,-0.6602564,0.6602893,-3.284216e-05,-1.3205786,6,211260,34350.51,8649.488,26.183332,0.13853616,0.5016579,0.5016579,0.13853616,0.6242098,0.036079466,-3.1666667,-0.14393939,-0.14393939,7.5,0.1875,0.1875,0.5042982,-0.5042982,60,0,0.2317614,34500.0,8500.0,0.68085104,0.5722223,-0.5722223,0.0,0.6602564,6.574392e-05,0.72321427,0.50459313,-0.50459313,0.6818182,0.0,0.72321427,0.5042982,-0.5042982,0.5037136,-0.5037136,0.6408669,0.6923077,0.48025942,0.72321427,0.0,0.33233956,0.72321427
526340226,475020,10020,0,399,0.0,43000.0,1,10017,2,6,-1,0.6608187,700,3,4849,5,890,1.0,0.34028894,0.34028894,0.66026485,-0.00055384636,-0.32052976,6,0,34363.176,8636.824,27.183332,0.14307018,0.50425345,-0.49574655,-0.85692984,0.62426144,0.03600341,-3.1666667,-0.14393939,-1.1439394,7.5,0.1875,-0.8125,0.5016579,0.4983421,62,1,-0.16576266,34500.0,8500.0,0.6825397,0.5628416,0.4371584,1.0,0.65971106,0.0011076331,0.72343874,0.5026143,0.49738568,0.68266666,1.0,0.72343874,0.5016579,0.4983421,0.502381,0.49761897,0.6419753,0.5,0.76148784,1.0,0.5,0.17600462,0.5
526340226,475020,10019,0,399,1.0,43000.0,1,10017,2,6,-1,0.659854,701,3,4849,5,889,0.0,-0.6592,-0.6592,0.659527,-0.00032699108,-1.319054,6,0,34375.805,8624.195,26.183332,0.13708551,0.50164074,0.50164074,0.13708551,0.6243129,0.035214126,-3.1666667,-0.14393939,-0.14393939,7.5,0.1875,0.1875,0.50425345,-0.50425345,61,0,-0.05648521,34500.0,8500.0,0.6789474,0.5698925,-0.5698925,0.0,0.6592,0.00065398216,0.7228525,0.50455725,-0.50455725,0.68085104,0.0,0.7228525,0.50425345,-0.50425345,0.503694,-0.503694,0.64,0.625,0.47303575,0.7228525,0.0,0.32788268,0.7228525
526340226,475020,10018,0,399,1.0,43000.0,1,10017,3,6,-1,0.66034985,702,3,4849,5,888,0.0,-0.658147,-0.658147,0.6592484,-0.0011014342,-1.3184968,6,0,34388.395,8611.605,27.183332,0.14157987,0.49905494,0.49905494,0.14157987,0.62436306,0.034885347,-3.1666667,-0.14393939,-0.14393939,7.5,0.1875,0.1875,0.50164074,-0.50164074,61,0,0.1226939,34500.0,8500.0,0.6806283,0.5608466,-0.5608466,0.0,0.658147,0.0022028685,0.72307694,0.502594,-0.502594,0.6816976,0.0,0.72307694,0.50164074,-0.50164074,0.5023685,-0.5023685,0.6411043,0.68292683,0.47928604,0.72307694,0.0,0.331656,0.72307694
526584402,475020,10268,0,400,1.0,44750.0,1,10268,0,6,-1,0.66084427,703,3,4849,5,110,,0.0,,0.66084427,0.0,,6,244176,34400.95,10349.051,28.183332,0.14602764,0.49905494,,,0.6244128,0.03643149,-3.1666667,-0.14393939,,7.5,0.1875,,0.49905494,,-99,-99,-0.035265382,,,0.6822917,0.5520834,,,,,0.723301,0.50064594,,0.6825397,,0.723301,0.49905494,,0.50104994,,0.64220184,0.65833336,0.6818304,0.723301,0.64220184,0.03163144,0.08109915
526584402,475020,10269,0,400,1.0,44750.0,1,10268,2,6,-1,0.6613372,704,3,4849,5,811,,0.0,,0.6613372,0.0,,6,0,34416.01,10333.988,28.183332,0.14602764,0.49905494,,,0.62446463,0.036872566,-3.1666667,-0.14393939,,7.5,0.1875,,0.49905494,,-99,-99,-0.1545224,,,0.68393785,0.5520834,,,,,0.72352463,0.50064594,,0.6833773,,0.72352463,0.49905494,,0.50104994,,0.64329267,0.71428573,0.69046867,0.72352463,0.64329267,0.031410728,0.080231965
526584402,475020,10270,0,400,0.0,44750.0,1,10268,3,6,-1,0.66182876,705,3,4849,5,881,,0.0,,0.66182876,0.0,,6,0,34431.03,10318.969,28.183332,0.14602764,0.49905494,,,0.624517,0.037311733,-3.1666667,-0.14393939,,7.5,0.1875,,0.49905494,,-99,-99,-0.0447147,,,0.685567,0.5520834,,,,,0.72374797,0.50064594,,0.68421054,,0.72374797,0.49905494,,0.50104994,,0.6443769,0.6834171,0.68669945,0.72374797,0.6443769,0.02936321,0.079371095
526584402,475020,10271,0,400,1.0,44750.0,1,10268,2,6,-1,0.66086954,706,3,4849,5,888,,0.0,,0.66086954,0.0,,6,0,34446.008,10303.992,28.183332,0.14602764,0.49905494,,,0.62456995,0.036299586,-3.1666667,-0.14393939,,7.5,0.1875,,0.49905494,,-99,-99,-0.04890574,,,0.6820513,0.5520834,,,,,0.72316384,0.50064594,,0.6824147,,0.72316384,0.49905494,,0.50104994,,0.6424242,0.6848485,0.68556225,0.72316384,0.6424242,0.029780088,0.08073962
526660083,475020,6180,0,401,0.0,48000.0,1,6180,0,5,-1,0.6613603,707,3,4849,5,101,0.0,-0.32,-0.32,0.49068016,-0.17068017,-0.9813603,6,75681,34460.94,13539.059,28.183332,0.14602764,0.4964957,0.4964957,0.14602764,0.62462133,-0.13394117,-3.1666667,-0.14393939,-0.14393939,7.5,0.1875,0.1875,0.49905494,-0.49905494,-99,-99,-0.24196118,218000.0,-170000.0,0.6197917,0.4375,-0.4375,0.0,0.32,0.34136033,0.7233871,0.50064594,-0.50064594,0.6832461,,0.7233871,0.49905494,-0.49905494,0.50104994,-0.50104994,0.57100594,0.6724891,0.5171853,0.7233871,0.0,0.29704928,0.7233871
526733610,475020,11287,0,402,1.0,26000.0,1,11287,3,5,-1,0.6604046,708,3,4849,5,010,,0.0,,0.6604046,0.0,,6,73527,34480.535,-8480.535,28.183332,0.1452749,0.4964957,,,0.6244319,0.035972714,-3.1666667,-0.14393939,,7.5,0.18292683,,0.4964957,,-99,-99,0.41554114,,,0.6165803,0.42682928,,,,,0.7228042,0.49871296,,0.68146217,,0.7228042,0.4964957,,0.49973828,,0.5693215,0.5114504,0.64068955,0.7228042,0.5114504,0.07949227,0.21135378
526751301,475020,9476,0,403,1.0,58000.0,1,9476,2,5,-1,0.66089463,709,3,4849,5,101,,0.0,,0.66089463,0.0,,7,17691,34468.28,23531.719,28.183332,0.1452749,0.4964957,,,0.6244827,0.03641194,-3.1666667,-0.14393939,,7.5,0.18292683,,0.4964957,,-99,-99,2.131767,,,0.6185567,0.42682928,,,,,0.72302735,0.49871296,,0.6822917,,0.72302735,0.4964957,,0.49973828,,0.56962025,0.6695652,0.6638547,0.72302735,0.56962025,0.055251155,0.1534071
526776894,475020,13404,0,404,1.0,3000.0,1,13404,3,5,-1,0.6613833,710,3,4849,5,110,,0.0,,0.6613833,0.0,,1,25593,34502.24,-31502.238,28.183332,0.1452749,0.4964957,,,0.6245341,0.0368492,-3.1666667,-0.14393939,,7.5,0.18292683,,0.4964957,,-99,-99,0.2691046,,,0.62051284,0.42682928,,,,,0.7232502,0.49871296,,0.6831169,,0.7232502,0.4964957,,0.49973828,,0.47058824,0.65975106,0.6488361,0.7232502,0.47058824,0.086699836,0.25266197
527540977,475020,5348,0,405,0.0,16000.0,1,5348,3,5,-1,0.6618705,711,3,4849,5,111,0.0,-0.7515986,-0.3757993,0.47115636,-0.19071412,-1.0376698,4,764083,34456.844,-18456.844,28.183332,0.1452749,0.49396253,0.49396253,0.1452749,0.6245859,-0.15342957,-3.1666667,-0.14393939,-0.14393939,7.5,0.18292683,0.18292683,0.4964957,-0.4964957,-99,-99,-0.13972132,15000.0,1000.0,0.622449,0.42682928,-0.42682928,0.0,0.3757993,0.28607118,0.72347265,0.49871296,-0.49871296,0.68393785,,0.72347265,0.4964957,-0.4964957,0.49973828,-0.49973828,0.6388889,0.73029774,0.5315988,0.73029774,0.0,0.30377823,0.73029774
528120690,475020,484,1,406,,,0,-1,-1,5,8462,0.66091955,712,3,4849,5,011,,0.0,,0.66091955,0.0,,255,579713,34430.29,,28.183332,0.14452991,0.49396253,,,0.62437016,0.03654939,-3.1666667,-0.14393939,,7.5,0.17857143,,0.49396253,,-99,-99,0.0,,,0.61928934,0.41666666,,,,,0.72289157,0.49679482,,0.68217057,,,0.49396253,,0.49843347,,0.33333334,0.65182185,0.61173767,0.72289157,0.33333334,0.14064677,0.38955823
528172405,475020,5348,0,407,1.0,51000.0,1,5348,3,5,-1,0.66091955,713,3,4849,5,901,0.0,-1.4134691,-0.47115636,0.5185971,-0.14232242,-1.1320759,7,51715,34430.29,16569.71,28.183332,0.14452991,0.4914551,0.4914551,0.14452991,0.6244215,-0.10582435,-3.1666667,-0.14393939,-0.14393939,7.5,0.17857143,0.17857143,0.49396253,-0.49396253,1,0,-0.13613035,15333.333,35666.668,0.61928934,0.41666666,-0.41666666,0.0,0.47115636,0.18976319,0.72289157,0.49679482,-0.49679482,0.68217057,0.0,0.72289157,0.49396253,-0.49396253,0.49843347,-0.49843347,0.575,0.71428573,0.46974483,0.72289157,0.0,0.3274586,0.72289157
528222817,475020,5350,0,408,1.0,24000.0,1,5350,2,5,-1,0.66140604,714,3,4849,5,190,0.33333334,-0.7444055,-0.24813516,0.6014529,-0.059953153,-0.9095412,5,50412,34454.094,-10454.094,29.183332,0.14889456,0.49065652,0.15732318,-0.18443878,0.62427306,-0.022820175,-3.1666667,-0.14393939,-0.47727275,8.5,0.19767442,-0.13565892,0.4914551,-0.15812176,193,0,0.045102432,17666.666,6333.334,0.6212121,0.40697673,-0.07364339,0.33333334,0.5814685,0.07993752,0.72311395,0.4948914,-0.16155806,0.6829897,0.0,0.72311395,0.4914551,-0.15812176,0.4971355,-0.16380215,0.70289856,1.0,0.57814014,1.0,0.0,0.2807636,1.0
528287931,475020,5221,0,409,1.0,16000.0,1,5221,3,5,-1,0.6618911,715,3,4849,5,119,1.0,0.34838712,0.34838712,0.656752,-0.0051391125,-0.31350398,4,65114,34439.098,-18439.098,29.85,0.15152285,0.49321604,-0.50678396,-0.8484771,0.62424105,0.032510936,-3.1666667,-0.14393939,-1.1439394,9.166667,0.20833334,-0.7916666,0.49065652,0.5093435,-99,-99,1.0377585,24000.0,-8000.0,0.6231156,0.40530303,0.594697,1.0,0.6516129,0.010278225,0.723336,0.49427477,0.50572526,0.68380463,,0.723336,0.49065652,0.5093435,0.49671,0.50329,0.6353591,0.6666667,0.74638987,1.0,0.6231156,0.14774822,0.3768844
528339250,475020,4491,0,410,1.0,32000.0,1,4491,3,5,-1,0.6623748,716,3,4849,5,111,1.0,0.36363637,0.36363637,0.64936924,-0.013005555,-0.29873842,6,51319,34412.68,-2412.6797,29.85,0.15075758,0.49574998,-0.50425005,-0.84924245,0.62428653,0.025082707,-3.1666667,-0.14393939,-1.1439394,9.166667,0.20370372,-0.7962963,0.49321604,0.50678396,-99,-99,-0.25222567,6000.0,26000.0,0.625,0.41851854,0.58148146,1.0,0.6363636,0.026011169,0.7235577,0.49619767,0.5038023,0.6846154,,0.7235577,0.49321604,0.50678396,0.49801385,0.50198615,0.57058823,0.72902095,0.74652386,1.0,0.57058823,0.15268295,0.42941177
528403871,475020,13361,0,411,1.0,23000.0,1,13361,0,5,-1,0.6628571,717,3,4849,5,111,,0.0,,0.6628571,0.0,,5,64621,34409.227,-11409.227,29.85,0.15,0.49574998,,,0.6243216,0.038535535,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.9629321,,,0.6268657,0.43115944,,,,,0.723779,0.498106,,0.685422,,0.723779,0.49574998,,0.499311,,0.705036,0.7294939,0.69389045,0.7294939,0.6268657,0.038091086,0.10262823
528447459,475020,9716,0,412,1.0,34000.0,1,9716,0,5,-1,0.66333807,718,3,4849,5,111,,0.0,,0.66333807,0.0,,6,43588,34392.93,-392.9297,29.85,0.15,0.49574998,,,0.62437534,0.03896272,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.21633305,,,0.6287129,0.43115944,,,,,0.724,0.498106,,0.68622446,,0.724,0.49574998,,0.499311,,0.5718475,0.72996515,0.67544115,0.72996515,0.5718475,0.05897277,0.15811765
528507806,475020,4498,0,413,1.0,24000.0,1,4498,2,5,-1,0.66381764,719,3,4849,5,111,,0.0,,0.66381764,0.0,,5,60347,34392.367,-10392.367,29.85,0.15,0.49574998,,,0.6244296,0.03938806,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.48819554,,,0.63054186,0.43115944,,,,,0.72422063,0.498106,,0.6870229,,0.72422063,0.49574998,,0.499311,,0.70714283,0.7304348,0.6953431,0.7304348,0.63054186,0.0371949,0.099892914
546304776,475020,7401,0,414,1.0,29000.0,1,7401,1,7,-1,0.66429585,720,3,4849,5,111,,0.0,,0.66429585,0.0,,6,17796970,34377.562,-5377.5625,29.85,0.15,0.49574998,,,0.62448436,0.039811492,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.3401164,,,0.75,1.0,,,,,0.7244409,0.498106,,0.6878173,,0.7244409,0.49574998,,0.499311,,0.6730769,0.7309028,0.7078535,0.75,0.66429585,0.032573014,0.08570415
546304776,475020,7405,0,414,1.0,29000.0,1,7401,2,7,-1,0.66477275,721,3,4849,5,811,,0.0,,0.66477275,0.0,,6,0,34369.914,-5369.914,29.85,0.15,0.49574998,,,0.6245397,0.040233076,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.36263812,,,0.7586207,1.0,,,,,0.7246608,0.498106,,0.6886076,,0.7246608,0.49574998,,0.499311,,0.6792453,0.71631205,0.7081257,0.7586207,0.66477275,0.032295752,0.09384793
546304776,475020,7402,0,414,0.0,29000.0,1,7401,0,7,-1,0.6652482,722,3,4849,5,881,,0.0,,0.6652482,0.0,,6,0,34362.285,-5362.285,29.85,0.15,0.49574998,,,0.62459546,0.040652752,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.5755115,,,0.76666665,1.0,,,,,0.7248804,0.498106,,0.68939394,,0.7248804,0.49574998,,0.499311,,0.6851852,0.68,0.7051792,0.76666665,0.6652482,0.035200357,0.101418436
546304776,475020,7404,0,414,0.0,29000.0,1,7401,0,7,-1,0.6643059,723,3,4849,5,888,,0.0,,0.6643059,0.0,,6,0,34354.68,-5354.6797,29.85,0.15,0.49574998,,,0.6246518,0.039654136,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.5614328,,,0.7419355,1.0,,,,,0.72430277,0.498106,,0.6876574,,0.72430277,0.49574998,,0.499311,,0.6727273,0.686747,0.70028263,0.7419355,0.6643059,0.029679185,0.077629566
546304776,475020,7403,0,414,0.0,29000.0,1,7401,3,7,-1,0.6633663,724,3,4849,5,888,,0.0,,0.6633663,0.0,,6,0,34347.098,-5347.0977,29.85,0.15,0.49574998,,,0.6247066,0.03865969,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.15735863,,,0.71875,1.0,,,,,0.7237261,0.498106,,0.68592966,,0.7237261,0.49574998,,0.499311,,0.66071427,0.6826347,0.694121,0.7237261,0.66071427,0.027750088,0.063011825
546725509,475020,7640,0,415,1.0,83000.0,1,7638,0,7,-1,0.6624294,725,3,4849,5,000,,0.0,,0.6624294,0.0,,8,420733,34339.535,48660.465,29.85,0.15,0.49574998,,,0.62476003,0.03766936,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,-0.117498495,,,0.6969697,1.0,,,,,0.7231504,0.498106,,0.68421054,,0.7231504,0.49574998,,0.499311,,0.8,0.44705883,0.67670983,0.8,0.44705883,0.1102453,0.3529412
546725509,475020,7638,0,415,0.0,83000.0,1,7638,3,7,-1,0.6629055,726,3,4849,5,800,,0.0,,0.6629055,0.0,,8,0,34408.26,48591.74,29.85,0.15,0.49574998,,,0.62481195,0.038093567,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,-0.2155955,,,0.7058824,1.0,,,,,0.72337043,0.498106,,0.685,,0.72337043,0.49574998,,0.499311,,0.8181818,0.4473684,0.6808685,0.8181818,0.4473684,0.11398501,0.3708134
546725509,475020,7639,0,415,0.0,83000.0,1,7638,1,7,-1,0.6619718,727,3,4849,5,880,,0.0,,0.6619718,0.0,,8,0,34476.797,48523.203,29.85,0.15,0.49574998,,,0.62486446,0.03710735,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.37877297,,,0.6857143,1.0,,,,,0.72279584,0.498106,,0.6832918,,0.72279584,0.49574998,,0.499311,,0.75,0.627907,0.6934966,0.75,0.627907,0.04157331,0.12209302
547256282,475020,11689,0,416,1.0,112333.0,1,11689,0,7,-1,0.6610408,728,3,4849,5,001,,0.0,,0.6610408,0.0,,9,530773,34545.14,77787.86,29.85,0.15,0.49574998,,,0.6249155,0.036125302,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.18648678,,,0.6666667,1.0,,,,,0.7222222,0.498106,,0.68159205,,0.7222222,0.49574998,,0.499311,,,0.52903223,0.66379607,0.7222222,0.52903223,0.07116326,0.19318998
547256282,475020,11691,0,416,1.0,112333.0,1,11689,0,7,-1,0.66151685,729,3,4849,5,800,,0.0,,0.66151685,0.0,,9,0,34654.547,77678.45,29.85,0.15,0.49574998,,,0.6249651,0.036551774,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.8357963,,,0.6756757,1.0,,,,,0.7224425,0.498106,,0.6823821,,0.7224425,0.49574998,,0.499311,,1.0,0.43589744,0.70005095,1.0,0.43589744,0.16489415,0.56410253
547256282,475020,11692,0,416,1.0,112333.0,1,11689,0,7,-1,0.6619916,730,3,4849,5,880,,0.0,,0.6619916,0.0,,9,0,34763.645,77569.36,29.85,0.15,0.49574998,,,0.62501526,0.036976337,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,1.1226861,,,0.68421054,1.0,,,,,0.72266245,0.498106,,0.6831683,,0.72266245,0.49574998,,0.499311,,1.0,0.62068963,0.72791207,1.0,0.62068963,0.12506062,0.37931037
547256282,475020,11693,0,416,1.0,112333.0,1,11689,2,7,-1,0.662465,731,3,4849,5,888,,0.0,,0.662465,0.0,,9,0,34872.438,77460.56,29.85,0.15,0.49574998,,,0.62506586,0.037399113,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.09432568,,,0.6923077,1.0,,,,,0.72288203,0.498106,,0.6839506,,0.72288203,0.49574998,,0.499311,,1.0,0.6785714,0.7375798,1.0,0.662465,0.117860295,0.33753502
547256282,475020,11690,0,416,1.0,112333.0,1,11689,2,7,-1,0.66293705,732,3,4849,5,888,,0.0,,0.66293705,0.0,,9,0,34980.926,77352.08,29.85,0.15,0.49574998,,,0.62511706,0.03781998,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.5570379,,,0.7,1.0,,,,,0.72310126,0.498106,,0.68472904,,0.72310126,0.49574998,,0.499311,,1.0,0.6804734,0.73919165,1.0,0.66293705,0.117120706,0.33706295
547416133,475020,2084,1,417,,,0,-1,-1,6,15754,0.6634078,733,3,4849,5,111,,0.0,,0.6634078,0.0,,255,159851,35089.11,,29.85,0.15,0.49574998,,,0.62516874,0.03823906,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.0,,,0.68367344,0.5520834,,,,,0.7233202,0.498106,,0.68550366,,,0.49574998,,0.499311,,,0.73136914,0.6974548,0.73136914,0.6634078,0.028771315,0.067961335
547617239,475020,10328,0,418,1.0,90200.0,1,10328,3,6,-1,0.6634078,734,3,4849,5,911,,0.0,,0.6634078,0.0,,8,201106,35089.11,55110.89,29.85,0.15,0.49574998,,,0.6252209,0.038186908,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,-0.21863034,,,0.68367344,0.5520834,,,,,0.7233202,0.498106,,0.68550366,,0.7233202,0.49574998,,0.499311,,0.875,0.7894737,0.7348141,0.875,0.6634078,0.07421784,0.2115922
547617239,475020,10331,0,418,0.0,90200.0,1,10328,2,6,-1,0.66387725,735,3,4849,5,891,,0.0,,0.66387725,0.0,,8,0,35166.08,55033.92,29.85,0.15,0.49574998,,,0.6252729,0.03860432,-3.1666667,-0.14393939,,9.166667,0.19927537,,0.49574998,,-99,-99,0.15064664,,,0.6852792,0.5520834,,,,,0.7235387,0.498106,,0.6862745,,0.7235387,0.49574998,,0.499311,,0.8888889,0.71428573,0.72652614,0.8888889,0.66387725,0.07502858,0.22501165
