,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,previous_answer_index_content_id,previous_answer_content_id,flg,previous_answer_index_question_id,previous_answer_question_id
5525,26427,458952659,475020,11065,0,371,2,1,44500.0,True,11065,11063,2,6,27,-1,,-99,-99,True,-99,-99
5527,26428,458952659,475020,11066,0,371,1,1,44500.0,True,11066,11063,1,6,109,-1,,-99,-99,True,-99,-99
5529,26429,458952659,475020,11063,0,371,0,1,44500.0,True,11063,11063,0,6,127,-1,,-99,-99,True,-99,-99
5531,26430,458952659,475020,11064,0,371,2,1,44500.0,True,11064,11063,2,6,53,-1,,-99,-99,True,-99,-99
5533,26431,459119773,475020,10910,0,372,2,1,50000.0,True,10910,10907,2,6,166,-1,,-99,-99,True,-99,-99
5534,26432,459119773,475020,10909,0,372,3,1,50000.0,True,10909,10907,3,6,25,-1,,-99,-99,True,-99,-99
5537,26433,459119773,475020,10908,0,372,0,1,50000.0,True,10908,10907,0,6,53,-1,,-99,-99,True,-99,-99
5538,26434,459119773,475020,10907,0,372,3,1,50000.0,True,10907,10907,3,6,27,-1,,-99,-99,True,-99,-99
5540,26435,459302799,475020,10886,0,373,2,1,34000.0,True,10886,10883,2,6,27,-1,,-99,-99,True,-99,-99
5542,26436,459302799,475020,10883,0,373,0,1,34000.0,True,10883,10883,0,6,45,-1,,-99,-99,True,-99,-99
5544,26437,459302799,475020,10885,0,373,0,1,34000.0,True,10885,10883,0,6,116,-1,,-99,-99,True,-99,-99
5546,26438,459302799,475020,10884,0,373,1,1,34000.0,True,10884,10883,1,6,73,-1,,-99,-99,True,-99,-99
5549,26439,459374104,475020,9087,0,374,3,1,40750.0,True,9087,9087,3,5,115,-1,,-99,-99,True,-99,-99
5551,26440,459413590,475020,5213,0,375,3,1,30000.0,True,5213,5213,3,5,156,-1,,-99,-99,True,53,-99
5553,26441,459474105,475020,9488,0,376,0,0,25000.0,True,9488,9488,1,5,57,-1,,2,0,True,2,0
5555,26442,459540630,475020,4417,0,377,0,1,20000.0,True,4417,4417,0,5,44,-1,,-99,-99,True,-99,-99
5557,26443,459594349,475020,3859,0,378,0,0,23000.0,True,3859,3859,2,5,43,-1,,-99,-99,True,-99,-99
5559,26444,459657708,475020,9909,0,379,3,0,36000.0,True,9909,9909,0,5,96,-1,,-99,-99,True,-99,-99
5560,26445,459746711,475020,5243,0,380,2,0,39000.0,True,5243,5243,0,5,80,-1,,-99,-99,True,-99,-99
5562,26446,459829749,475020,9105,0,381,3,1,65000.0,True,9105,9105,3,5,175,-1,,-99,-99,True,-99,-99
5564,26447,459886334,475020,5455,0,382,1,1,63000.0,True,5455,5455,1,5,125,-1,,-99,-99,True,-99,-99
5567,26448,459944527,475020,9693,0,383,0,0,35000.0,True,9693,9693,3,5,55,-1,,-99,-99,True,-99,-99
5569,26449,460010956,475020,9517,0,384,3,0,33000.0,True,9517,9517,0,5,73,-1,,-99,-99,True,-99,-99
5571,26450,460076112,475020,8726,0,385,0,1,20000.0,True,8726,8726,0,5,45,-1,,-99,-99,True,-99,-99
5572,26451,460130391,475020,5161,0,386,1,1,26000.0,True,5161,5161,1,5,72,-1,,-99,-99,True,-99,-99
5574,26452,460236403,475020,9479,0,387,3,0,39000.0,True,9479,9479,2,5,167,-1,,39,0,True,39,0
5576,26453,460299952,475020,6120,0,388,1,1,78000.0,True,6120,6120,1,5,58,-1,,-99,-99,True,-99,-99
5578,26455,524352492,475020,1933,0,390,3,1,40000.0,True,1933,1931,3,3,82 81 92,-1,,-99,-99,True,-99,-99
5580,26456,524352492,475020,1932,0,390,1,0,40000.0,True,1932,1931,2,3,161 81 92,-1,,-99,-99,True,-99,-99
5582,26457,524352492,475020,1931,0,390,3,0,40000.0,True,1931,1931,0,3,74 81 92,-1,,-99,-99,True,-99,-99
5585,26458,524578794,475020,2202,0,391,3,1,30000.0,True,2202,2200,3,3,113 92 102,-1,,-99,-99,True,-99,-99
5586,26459,524578794,475020,2201,0,391,0,0,30000.0,True,2201,2200,1,3,136 92 102,-1,,-99,-99,True,-99,-99
5589,26460,524578794,475020,2200,0,391,3,1,30000.0,True,2200,2200,3,3,106 92 102,-1,,1,0,True,1,0
5591,26461,524791668,475020,12384,0,392,3,1,31333.0,True,12384,12384,3,3,106 38 29,-1,,-99,-99,True,-99,-99
5592,26462,524791668,475020,12385,0,392,1,0,31333.0,True,12385,12384,3,3,136 38 29,-1,,-99,-99,True,-99,-99
5595,26463,524791668,475020,12386,0,392,3,0,31333.0,True,12386,12384,2,3,161 38 29,-1,,-99,-99,True,-99,-99
5596,26464,524973209,475020,2377,0,393,0,0,31000.0,True,2377,2377,3,3,106 92 29,-1,,-99,-99,True,-99,-99
5598,26465,524973209,475020,2379,0,393,3,1,31000.0,True,2379,2377,3,3,136 92 29,-1,,-99,-99,True,-99,-99
5601,26466,524973209,475020,2378,0,393,0,1,31000.0,True,2378,2377,0,3,161 92 29,-1,,-99,-99,True,-99,-99
5603,26467,525137594,475020,1820,0,394,2,0,34000.0,True,1820,1820,1,3,74 92 102,-1,,-99,-99,True,-99,-99
5604,26468,525137594,475020,1822,0,394,3,1,34000.0,True,1822,1820,3,3,136 92 102,-1,,-99,-99,True,-99,-99
5606,26469,525137594,475020,1821,0,394,2,1,34000.0,True,1821,1820,2,3,136 92 102,-1,,-99,-99,True,-99,-99
5608,26470,525301102,475020,1507,0,395,3,1,31666.0,True,1507,1505,3,3,136 38 81 92,-1,,-99,-99,True,-99,-99
5610,26471,525301102,475020,1505,0,395,1,1,31666.0,True,1505,1505,1,3,74 38 81 92,-1,,-99,-99,True,-99,-99
5613,26472,525301102,475020,1506,0,395,0,0,31666.0,True,1506,1505,1,3,136 38 81 92,-1,,-99,-99,True,-99,-99
5614,26473,525475776,475020,12979,0,396,3,1,27000.0,True,12979,12977,3,3,136 81 92,-1,,-99,-99,True,-99,-99
5616,26474,525475776,475020,12977,0,396,2,1,27000.0,True,12977,12977,2,3,74 81 92,-1,,-99,-99,True,-99,-99
5619,26475,525475776,475020,12978,0,396,3,1,27000.0,True,12978,12977,3,3,136 81 92,-1,,-99,-99,True,-99,-99
5621,26476,525750887,475020,10832,0,397,1,1,25666.0,True,10832,10831,1,6,73,-1,,-99,-99,True,-99,-99
5623,26477,525750887,475020,10831,0,397,3,1,25666.0,True,10831,10831,3,6,75,-1,,-99,-99,True,-99,-99
5625,26478,525750887,475020,10833,0,397,0,1,25666.0,True,10833,10831,0,6,27,-1,,-99,-99,True,-99,-99
5627,26479,525750887,475020,10834,0,397,2,0,25666.0,True,10834,10831,0,6,47,-1,,-99,-99,True,-99,-99
5629,26481,526340226,475020,10017,0,399,2,1,43000.0,True,10017,10017,2,6,73,-1,,-99,-99,True,-99,-99
5630,26482,526340226,475020,10020,0,399,0,0,43000.0,True,10020,10017,2,6,55,-1,,-99,-99,True,-99,-99
5633,26483,526340226,475020,10019,0,399,2,1,43000.0,True,10019,10017,2,6,27,-1,,-99,-99,True,-99,-99
5634,26484,526340226,475020,10018,0,399,3,1,43000.0,True,10018,10017,3,6,60,-1,,-99,-99,True,-99,-99
5636,26485,526584402,475020,10268,0,400,0,1,44750.0,True,10268,10268,0,6,8,-1,,-99,-99,True,-99,-99
5639,26486,526584402,475020,10269,0,400,2,1,44750.0,True,10269,10268,2,6,27,-1,,-99,-99,True,-99,-99
5641,26487,526584402,475020,10270,0,400,1,0,44750.0,True,10270,10268,3,6,152,-1,,-99,-99,True,-99,-99
5643,26488,526584402,475020,10271,0,400,2,1,44750.0,True,10271,10268,2,6,53,-1,,-99,-99,True,-99,-99
5645,26489,526660083,475020,6180,0,401,1,0,48000.0,True,6180,6180,0,5,128,-1,,-99,-99,True,-99,-99
5646,26490,526733610,475020,11287,0,402,3,1,26000.0,True,11287,11287,3,5,173,-1,,-99,-99,True,-99,-99
5648,26491,526751301,475020,9476,0,403,2,1,58000.0,True,9476,9476,2,5,23,-1,,-99,-99,True,-99,-99
5650,26492,526776894,475020,13404,0,404,3,1,3000.0,True,13404,13404,3,5,96,-1,,-99,-99,True,-99,-99
5653,26493,527540977,475020,5348,0,405,1,0,16000.0,True,5348,5348,3,5,179,-1,,-99,-99,True,-99,-99
5655,26495,528172405,475020,5348,0,407,3,1,51000.0,True,5348,5348,3,5,179,-1,,-99,-99,True,-99,-99
5656,26496,528222817,475020,5350,0,408,2,1,24000.0,True,5350,5350,2,5,179,-1,,-99,-99,True,-99,-99
5659,26497,528287931,475020,5221,0,409,3,1,16000.0,True,5221,5221,3,5,175,-1,,-99,-99,True,-99,-99
5660,26498,528339250,475020,4491,0,410,3,1,32000.0,True,4491,4491,3,5,80,-1,,-99,-99,True,-99,-99
5662,26499,528403871,475020,13361,0,411,0,1,23000.0,True,13361,13361,0,5,53,-1,,-99,-99,True,-99,-99
5665,26500,528447459,475020,9716,0,412,0,1,34000.0,True,9716,9716,0,5,55,-1,,-99,-99,True,-99,-99
5666,26501,528507806,475020,4498,0,413,2,1,24000.0,True,4498,4498,2,5,43,-1,,-99,-99,True,-99,-99
5668,26502,546304776,475020,7401,0,414,1,1,29000.0,True,7401,7401,1,7,39 0 146 11 122,-1,,-99,-99,True,-99,-99
5670,26503,546304776,475020,7405,0,414,2,1,29000.0,True,7405,7401,2,7,97 0 146 11 122,-1,,-99,-99,True,-99,-99
5673,26504,546304776,475020,7402,0,414,2,0,29000.0,True,7402,7401,0,7,97 0 146 11 122,-1,,-99,-99,True,-99,-99
5674,26505,546304776,475020,7404,0,414,3,0,29000.0,True,7404,7401,0,7,18 0 146 11 122,-1,,-99,-99,True,-99,-99
5677,26506,546304776,475020,7403,0,414,2,0,29000.0,True,7403,7401,3,7,145 0 146 11 122,-1,,-99,-99,True,-99,-99
5679,26507,546725509,475020,7640,0,415,0,1,83000.0,True,7640,7638,0,7,97 42 21 162,-1,,-99,-99,True,-99,-99
5681,26508,546725509,475020,7638,0,415,0,0,83000.0,True,7638,7638,3,7,76 42 21 162,-1,,-99,-99,True,-99,-99
5682,26509,546725509,475020,7639,0,415,0,0,83000.0,True,7639,7638,1,7,118 42 21 162,-1,,-99,-99,True,93,-99
5685,26510,547256282,475020,11689,0,416,0,1,112333.0,True,11689,11689,0,7,98 76 117 87 122,-1,,-99,-99,True,-99,-99
5687,26511,547256282,475020,11691,0,416,0,1,112333.0,True,11691,11689,0,7,98 117 87 122 165,-1,,-99,-99,True,-99,-99
5689,26512,547256282,475020,11692,0,416,0,1,112333.0,True,11692,11689,0,7,98 97 117 87 122,-1,,-99,-99,True,-99,-99
5690,26513,547256282,475020,11693,0,416,2,1,112333.0,True,11693,11689,2,7,98 39 117 87 122,-1,,-99,-99,True,-99,-99
5692,26514,547256282,475020,11690,0,416,2,1,112333.0,True,11690,11689,2,7,98 117 87 122 165,-1,,-99,-99,True,-99,-99
5694,26516,547617239,475020,10328,0,418,3,1,90200.0,True,10328,10328,3,6,133,-1,,-99,-99,True,-99,-99
5697,26517,547617239,475020,10331,0,418,0,0,90200.0,True,10331,10328,2,6,147,-1,,-99,-99,True,-99,-99
5699,26518,547617239,475020,10329,0,418,3,0,90200.0,True,10329,10328,1,6,27,-1,,-99,-99,True,-99,-99
5701,26519,547617239,475020,10330,0,418,0,1,90200.0,True,10330,10328,0,6,179,-1,,-99,-99,True,-99,-99
5702,26520,547858084,475020,10340,0,419,0,0,42750.0,True,10340,10340,3,6,132,-1,,-99,-99,True,-99,-99
5705,26521,547858084,475020,10343,0,419,2,1,42750.0,True,10343,10340,2,6,73,-1,,-99,-99,True,-99,-99
5706,26522,547858084,475020,10341,0,419,2,0,42750.0,True,10341,10340,0,6,27,-1,,-99,-99,True,-99,-99
5708,26523,547858084,475020,10342,0,419,3,1,42750.0,True,10342,10340,3,6,53,-1,,-99,-99,True,-99,-99
5711,26524,633983768,475020,7606,0,420,0,1,49500.0,True,7606,7603,0,7,18 37 21,-1,,-99,-99,True,-99,-99
5713,26525,633983768,475020,7603,0,420,3,1,49500.0,True,7603,7603,3,7,76 37 21,-1,,-99,-99,True,-99,-99
5715,26526,633983768,475020,7605,0,420,2,1,49500.0,True,7605,7603,2,7,37 153 21,-1,,-99,-99,True,-99,-99
5717,26527,633983768,475020,7604,0,420,3,0,49500.0,True,7604,7603,2,7,97 37 21,-1,,-99,-99,True,-99,-99
5719,26528,634551285,475020,7486,0,421,1,1,55000.0,True,7486,7484,1,7,118 42 160 35 122,-1,,-99,-99,True,-99,-99
5721,26529,634551285,475020,7488,0,421,2,1,55000.0,True,7488,7484,2,7,39 42 160 35 122,-1,,-99,-99,True,-99,-99
5722,26530,634551285,475020,7484,0,421,0,1,55000.0,True,7484,7484,0,7,42 18 160 35 122,-1,,-99,-99,True,-99,-99
5724,26531,634551285,475020,7487,0,421,1,0,55000.0,True,7487,7484,0,7,42 18 160 35 122,-1,,-99,-99,True,-99,-99
5727,26532,634551285,475020,7485,0,421,2,1,55000.0,True,7485,7484,2,7,97 42 160 35 122,-1,,-99,-99,True,-99,-99
5729,26533,634911568,475020,7116,0,422,1,1,99800.0,True,7116,7113,1,7,18 37 21,-1,,-99,-99,True,-99,-99
5730,26534,634911568,475020,7113,0,422,3,1,99800.0,True,7113,7113,3,7,76 37 21,-1,,-99,-99,True,-99,-99
5732,26535,634911568,475020,7115,0,422,0,0,99800.0,True,7115,7113,3,7,37 153 21,-1,,-99,-99,True,-99,-99
5735,26536,634911568,475020,7114,0,422,0,1,99800.0,True,7114,7113,0,7,118 37 21,-1,,-99,-99,True,-99,-99
5737,26538,646563776,475020,12164,0,365,0,1,71000.0,True,12164,12164,0,2,148 32 92 29,-1,,-99,-99,True,-99,-99
5738,26539,666544655,475020,10300,0,424,2,1,18000.0,True,10300,10300,2,6,27,-1,,-99,-99,True,-99,-99
5740,26540,666544655,475020,10302,0,424,1,0,18000.0,True,10302,10300,3,6,73,-1,,-99,-99,True,-99,-99
5742,26541,666544655,475020,10301,0,424,1,1,18000.0,True,10301,10300,1,6,91,-1,,-99,-99,True,-99,-99
5745,26542,666544655,475020,10303,0,424,3,1,18000.0,True,10303,10300,3,6,47,-1,,-99,-99,True,-99,-99
5747,26543,697153118,475020,1518,0,425,3,1,45750.0,True,1518,1517,3,3,113 38 102,-1,,-99,-99,True,-99,-99
5749,26544,697153118,475020,1517,0,425,0,1,45750.0,True,1517,1517,0,3,136 38 102,-1,,-99,-99,True,-99,-99
5750,26545,697153118,475020,1519,0,425,2,1,45750.0,True,1519,1517,2,3,157 38 102,-1,,-99,-99,True,-99,-99
5752,26546,697359580,475020,2496,0,426,2,1,37000.0,True,2496,2494,2,3,157 92 29,-1,,1,0,True,1,0
5754,26547,697359580,475020,2495,0,426,1,1,37000.0,True,2495,2494,1,3,74 92 29,-1,,-99,-99,True,-99,-99
5757,26548,697359580,475020,2494,0,426,3,0,37000.0,True,2494,2494,1,3,106 92 29,-1,,-99,-99,True,-99,-99
5759,26549,697574318,475020,2210,0,427,0,0,35666.0,True,2210,2209,1,3,82 81 92,-1,,-99,-99,True,-99,-99
5760,26550,697574318,475020,2211,0,427,0,1,35666.0,True,2211,2209,0,3,136 81 92,-1,,-99,-99,True,-99,-99
5762,26551,697574318,475020,2209,0,427,0,1,35666.0,True,2209,2209,0,3,106 81 92,-1,,-99,-99,True,-99,-99
5765,26552,697918439,475020,6788,0,428,0,1,36000.0,True,6788,6785,0,6,27 162,-1,,-99,-99,True,-99,-99
5767,26553,697918439,475020,6785,0,428,3,1,36000.0,True,6785,6785,3,6,53 162,-1,,-99,-99,True,-99,-99
5768,26554,697918439,475020,6787,0,428,3,1,36000.0,True,6787,6785,3,6,180 162,-1,,-99,-99,True,-99,-99
5770,26555,697918439,475020,6786,0,428,1,1,36000.0,True,6786,6785,1,6,1 162,-1,,-99,-99,True,-99,-99
5772,26556,720915881,475020,2096,0,429,1,1,46500.0,True,2096,2096,1,3,74 81 92,-1,,-99,-99,True,-99,-99
5775,26557,720915881,475020,2098,0,429,2,1,46500.0,True,2098,2096,2,3,82 81 92,-1,,-99,-99,True,-99,-99
5777,26558,720915881,475020,2097,0,429,0,0,46500.0,True,2097,2096,3,3,136 81 92,-1,,-99,-99,True,-99,-99
5778,26559,721082329,475020,1982,0,430,3,0,30000.0,True,1982,1982,2,3,136 38 81 29,-1,,-99,-99,True,-99,-99
5781,26560,721082329,475020,1984,0,430,0,0,30000.0,True,1984,1982,2,3,157 38 81 29,-1,,-99,-99,True,-99,-99
5783,26561,721082329,475020,1983,0,430,1,1,30000.0,True,1983,1982,1,3,136 38 81 29,-1,,-99,-99,True,-99,-99
5785,26562,721245644,475020,2372,0,431,0,0,31333.0,True,2372,2371,2,3,82 38 81,-1,,-99,-99,True,-99,-99
5787,26563,721245644,475020,2373,0,431,2,0,31333.0,True,2373,2371,0,3,161 162 38 81,-1,,-99,-99,True,-99,-99
5788,26564,721245644,475020,2371,0,431,3,1,31333.0,True,2371,2371,3,3,74 38 81,-1,,-99,-99,True,-99,-99
5790,26565,721440345,475020,1719,0,432,1,1,28000.0,True,1719,1718,1,3,82 92 29,-1,,-99,-99,True,-99,-99
5792,26566,721440345,475020,1720,0,432,3,1,28000.0,True,1720,1718,3,3,113 162 92 29,-1,,-99,-99,True,-99,-99
5795,26567,721440345,475020,1718,0,432,1,0,28000.0,True,1718,1718,0,3,106 92 29,-1,,-99,-99,True,-99,-99
5797,26568,721615122,475020,2250,0,433,2,0,31666.0,True,2250,2248,3,3,82 81 92,-1,,-99,-99,True,-99,-99
5799,26569,721615122,475020,2248,0,433,2,0,31666.0,True,2248,2248,1,3,106 162 81 92,-1,,-99,-99,True,-99,-99
5801,26570,721615122,475020,2249,0,433,2,1,31666.0,True,2249,2248,2,3,136 81 92,-1,,-99,-99,True,11,-99
5803,26572,721914280,475020,13005,0,435,1,1,26666.0,True,13005,13004,1,3,136 81 92,-1,,239,0,True,239,0
5804,26573,721914280,475020,13004,0,435,3,1,26666.0,True,13004,13004,3,3,74 81 92,-1,,-99,-99,True,-99,-99
5806,26574,721914280,475020,13006,0,435,2,1,26666.0,True,13006,13004,2,3,136 81 92,-1,,-99,-99,True,-99,-99
5809,26575,778284946,475020,10202,0,436,0,1,24666.0,True,10202,10200,0,6,27,-1,,-99,-99,True,-99,-99
5811,26576,778284946,475020,10203,0,436,0,1,24666.0,True,10203,10200,0,6,8,-1,,-99,-99,True,9,-99
5813,26577,778284946,475020,10200,0,436,3,1,24666.0,True,10200,10200,3,6,72,-1,,124,0,True,124,0
5815,26578,778284946,475020,10201,0,436,3,0,24666.0,True,10201,10200,0,6,73,-1,,-99,-99,True,-99,-99
5817,26579,778342670,475020,6848,0,437,3,1,41750.0,True,6848,6845,3,6,27 162,-1,,-99,-99,True,-99,-99
5818,26580,778342670,475020,6846,0,437,3,1,41750.0,True,6846,6845,3,6,55 162,-1,,-99,-99,True,-99,-99
5820,26581,778342670,475020,6847,0,437,3,1,41750.0,True,6847,6845,3,6,73 162,-1,,-99,-99,True,-99,-99
5822,26582,778342670,475020,6845,0,437,3,1,41750.0,True,6845,6845,3,6,53 162,-1,,-99,-99,True,-99,-99
5824,26583,778562454,475020,6857,0,438,3,1,34500.0,True,6857,6857,3,6,96 162,-1,,-99,-99,True,-99,-99
5827,26584,778562454,475020,6858,0,438,3,1,34500.0,True,6858,6857,3,6,64 162,-1,,-99,-99,True,-99,-99
5828,26585,778562454,475020,6860,0,438,1,1,34500.0,True,6860,6857,1,6,65 162,-1,,-99,-99,True,-99,-99
5831,26586,778562454,475020,6859,0,438,3,1,34500.0,True,6859,6857,3,6,27 162,-1,,-99,-99,True,-99,-99
5832,26587,778778712,475020,2159,0,439,0,1,36750.0,True,2159,2159,0,3,106 81 92,-1,,-99,-99,True,-99,-99
5834,26588,778778712,475020,2161,0,439,1,0,36750.0,True,2161,2159,2,3,82 162 81 92,-1,,-99,-99,True,-99,-99
5837,26589,778778712,475020,2160,0,439,2,1,36750.0,True,2160,2159,2,3,74 81 92,-1,,-99,-99,True,-99,-99
5838,26590,778980791,475020,1453,0,440,3,1,38333.0,True,1453,1451,3,3,136 38 102,-1,,-99,-99,True,-99,-99
5840,26591,778980791,475020,1451,0,440,3,1,38333.0,True,1451,1451,3,3,136 38 102,-1,,-99,-99,True,-99,-99
5842,26592,778980791,475020,1452,0,440,2,1,38333.0,True,1452,1451,2,3,136 162 38 102,-1,,-99,-99,True,-99,-99
5844,26593,805517044,475020,1628,0,441,0,0,37666.0,True,1628,1628,2,3,74 162 38 29,-1,,-99,-99,True,-99,-99
5847,26594,805517044,475020,1630,0,441,3,0,37666.0,True,1630,1628,0,3,157 38 29,-1,,-99,-99,True,-99,-99
5848,26595,805517044,475020,1629,0,441,2,0,37666.0,True,1629,1628,3,3,161 38 29,-1,,-99,-99,True,-99,-99
5850,26596,805698239,475020,2335,0,442,0,1,28000.0,True,2335,2335,0,3,106 92 102,-1,,-99,-99,True,-99,-99
5852,26597,805698239,475020,2337,0,442,1,0,28000.0,True,2337,2335,3,3,157 92 102,-1,,-99,-99,True,-99,-99
5854,26598,805698239,475020,2336,0,442,3,0,28000.0,True,2336,2335,1,3,161 92 102,-1,,-99,-99,True,-99,-99
5857,26599,805910816,475020,2027,0,443,2,1,37333.0,True,2027,2027,2,3,106 38 81 29,-1,,-99,-99,True,-99,-99
5859,26600,805910816,475020,2028,0,443,2,0,37333.0,True,2028,2027,0,3,136 38 81 29,-1,,-99,-99,True,-99,-99
5860,26601,805910816,475020,2029,0,443,1,1,37333.0,True,2029,2027,1,3,82 38 81 29,-1,,-99,-99,True,-99,-99
5863,26602,806099332,475020,2154,0,444,2,1,41666.0,True,2154,2153,2,3,136 162 92 29,-1,,111,1,True,111,1
5865,26603,806099332,475020,2155,0,444,3,0,41666.0,True,2155,2153,2,3,157 92 29,-1,,-99,-99,True,-99,-99
5866,26604,806099332,475020,2153,0,444,0,1,41666.0,True,2153,2153,0,3,74 92 29,-1,,-99,-99,True,-99,-99
5868,26605,806318089,475020,1612,0,445,2,1,35000.0,True,1612,1610,2,3,136 162 38 81,-1,,-99,-99,True,-99,-99
5870,26606,806318089,475020,1611,0,445,1,0,35000.0,True,1611,1610,0,3,161 38 81,-1,,-99,-99,True,-99,-99
5872,26607,806318089,475020,1610,0,445,1,0,35000.0,True,1610,1610,0,3,106 38 81,-1,,-99,-99,True,-99,-99
5874,26609,806671023,475020,11016,0,447,3,1,45666.0,True,11016,11015,3,6,27,-1,,-99,-99,True,62,-99
5876,26610,806671023,475020,11017,0,447,2,1,45666.0,True,11017,11015,2,6,134,-1,,-99,-99,True,-99,-99
5878,26611,806671023,475020,11015,0,447,3,0,45666.0,True,11015,11015,2,6,128,-1,,-99,-99,True,-99,-99
5880,26612,806671023,475020,11018,0,447,1,1,45666.0,True,11018,11015,1,6,8,-1,,-99,-99,True,-99,-99
5882,26613,806859479,475020,10105,0,448,0,1,33750.0,True,10105,10102,0,6,80,-1,,-99,-99,True,-99,-99
5885,26614,806859479,475020,10103,0,448,3,0,33750.0,True,10103,10102,2,6,73,-1,,-99,-99,True,-99,-99
5886,26615,806859479,475020,10104,0,448,3,1,33750.0,True,10104,10102,3,6,27,-1,,-99,-99,True,-99,-99
5889,26616,806859479,475020,10102,0,448,2,1,33750.0,True,10102,10102,2,6,45,-1,,-99,-99,True,-99,-99
5891,26617,807160911,475020,6870,0,449,2,1,38500.0,True,6870,6869,2,6,27 162,-1,,-99,-99,True,-99,-99
5893,26618,807160911,475020,6869,0,449,1,1,38500.0,True,6869,6869,1,6,8 162,-1,,-99,-99,True,-99,-99
5895,26619,807160911,475020,6872,0,449,0,1,38500.0,True,6872,6869,0,6,26 162,-1,,-99,-99,True,-99,-99
5897,26620,807160911,475020,6871,0,449,1,1,38500.0,True,6871,6869,1,6,55 162,-1,,0,0,True,0,0
5899,26621,863864450,475020,2144,0,450,2,1,64750.0,True,2144,2144,2,3,74 81 92,-1,,280,0,True,280,0
5900,26622,863864450,475020,2145,0,450,2,0,64750.0,True,2145,2144,1,3,106 81 92,-1,,-99,-99,True,-99,-99
5903,26623,863864450,475020,2146,0,450,2,1,64750.0,True,2146,2144,2,3,82 81 92,-1,,-99,-99,True,-99,-99
5905,26624,864138736,475020,12412,0,451,2,1,44000.0,True,12412,12411,2,3,113 29,-1,,-99,-99,True,-99,-99
5906,26625,864138736,475020,12413,0,451,1,1,44000.0,True,12413,12411,1,3,82 29,-1,,-99,-99,True,-99,-99
5908,26626,864138736,475020,12411,0,451,2,1,44000.0,True,12411,12411,2,3,136 29,-1,,0,0,True,0,0
5910,26627,864309752,475020,6427,0,452,0,0,35000.0,True,6427,6427,1,5,28,-1,,-99,-99,True,-99,-99
5912,26628,864361853,475020,13266,0,453,0,1,29000.0,True,13266,13266,0,5,96,-1,,-99,-99,True,37,-99
5914,26629,864396058,475020,3731,0,454,0,0,8000.0,True,3731,3731,2,5,57,-1,,7,0,True,7,0
5917,26630,864472022,475020,3945,0,455,2,1,12000.0,True,3945,3945,2,5,123,-1,,61,0,True,61,0
5918,26631,864508964,475020,11453,0,456,3,1,49000.0,True,11453,11453,3,5,116,-1,,1,0,True,1,0
5921,26632,864559177,475020,13394,0,457,0,1,17000.0,True,13394,13394,0,5,166,-1,,-99,-99,True,8,-99
5923,26633,864630548,475020,4771,0,458,0,1,25000.0,True,4771,4771,0,5,64,-1,,14,1,True,14,1
5925,26634,864664579,475020,3841,0,459,0,1,38000.0,True,3841,3841,0,5,108,-1,,-99,-99,True,-99,-99
5926,26635,864700302,475020,9107,0,460,1,1,10000.0,True,9107,9107,1,5,54,-1,,-99,-99,True,-99,-99
5928,26636,864724957,475020,13260,0,461,0,1,21000.0,True,13260,13260,0,5,73,-1,,-99,-99,True,-99,-99
5930,26637,864790437,475020,11256,0,462,1,0,10000.0,True,11256,11256,0,5,52,-1,,-99,-99,True,-99,-99
5933,26638,865007135,475020,6849,0,463,1,0,47000.0,True,6849,6849,3,6,1,-1,,-99,-99,True,-99,-99
5935,26639,865007135,475020,6851,0,463,3,1,47000.0,True,6851,6849,3,6,79,-1,,-99,-99,True,-99,-99
5937,26640,865007135,475020,6850,0,463,0,1,47000.0,True,6850,6849,0,6,128,-1,,-99,-99,True,-99,-99
5938,26641,865007135,475020,6852,0,463,1,1,47000.0,True,6852,6849,1,6,27,-1,,-99,-99,True,-99,-99
5940,26642,865261454,475020,6841,0,464,0,0,41500.0,True,6841,6841,1,6,132,-1,,-99,-99,True,-99,-99
5942,26643,865261454,475020,6843,0,464,1,1,41500.0,True,6843,6841,1,6,181,-1,,-99,-99,True,-99,-99
5945,26644,865261454,475020,6842,0,464,0,1,41500.0,True,6842,6841,0,6,1,-1,,-99,-99,True,-99,-99
5947,26645,865261454,475020,6844,0,464,0,0,41500.0,True,6844,6841,2,6,27,-1,,-99,-99,True,-99,-99
5949,26646,877431944,475020,1456,0,465,3,1,38500.0,True,1456,1454,3,3,82 92 29,-1,,-99,-99,True,27,-99
5951,26647,877431944,475020,1454,0,465,1,1,38500.0,True,1454,1454,1,3,136 92 29,-1,,-99,-99,True,-99,-99
5952,26648,877431944,475020,1455,0,465,0,1,38500.0,True,1455,1454,0,3,136 162 92 29,-1,,-99,-99,True,-99,-99
5955,26649,877640307,475020,1858,0,466,0,1,29000.0,True,1858,1856,0,3,82 38 29,-1,,-99,-99,True,-99,-99
5956,26650,877640307,475020,1856,0,466,2,0,29000.0,True,1856,1856,1,3,74 38 29,-1,,-99,-99,True,-99,-99
5958,26651,877640307,475020,1857,0,466,1,0,29000.0,True,1857,1856,0,3,113 38 29,-1,,-99,-99,True,-99,-99
