,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,cumcount
9515541,1930763449,2030062730,240,0,7,3,0,15000.0,True,240,240,0,2,143 114 38 92,-1,,9
9608387,0,2050530020,2947,0,0,3,0,37333.0,False,2947,2946,1,4,74 67 92,-1,,0
9608388,0,2050530020,2946,0,0,0,0,37333.0,False,2946,2946,3,4,136 67 92,-1,,1
9608389,0,2050530020,2948,0,0,3,0,37333.0,False,2948,2946,0,4,136 67 92,-1,,2
9608390,127284,2050530020,2593,0,1,0,0,37333.0,False,2593,2593,3,4,136 103 102,-1,,3
9608391,127284,2050530020,2595,0,1,0,1,37333.0,False,2595,2593,0,4,82 103 102,-1,,4
9608392,127284,2050530020,2594,0,1,3,0,37333.0,False,2594,2593,2,4,161 103 102,-1,,5
9608393,208309,2050530020,4492,0,2,0,0,41333.0,False,4492,4492,2,5,80,-1,,6
9608394,222965,2050530020,4120,0,3,3,0,78000.0,False,4120,4120,0,5,123,-1,,7
9608395,251001,2050530020,4696,0,4,2,0,12000.0,False,4696,4696,0,5,133,-1,,8
9608396,272742,2050530020,6116,0,5,0,0,24000.0,False,6116,6116,3,5,23,-1,,9
9761837,0,2086239880,5679,0,1,2,1,,,5679,5679,2,5,159,-1,,0
9761838,1022736200,2086239880,6195,0,0,1,0,20000.0,True,6195,6195,0,5,96,-1,,1
9761839,1022756681,2086239880,5358,0,2,1,0,28000.0,False,5358,5358,2,5,14,-1,,2
9761840,1022794749,2086239880,5300,0,3,1,0,18000.0,False,5300,5300,0,5,55,-1,,3
9761841,1022826724,2086239880,3654,0,4,3,1,35000.0,False,3654,3654,3,5,55,-1,,4
9761842,1022844352,2086239880,5465,0,5,2,0,29000.0,False,5465,5465,1,5,91,-1,,5
9761843,1022868789,2086239880,296,0,6,1,0,15000.0,False,296,296,0,2,143 114 92 29,-1,,6
9761844,1022889108,2086239880,335,0,7,0,1,20000.0,False,335,335,0,2,2 107 162 92 29,-1,,7
9761845,1025299524,2086239880,7858,0,8,3,0,17000.0,False,7858,7858,2,1,131 93 29,-1,,8
9761846,1025367055,2086239880,28349,1,9,-1,-1,,False,65535,-1,-1,1,,68,concept,9
9865771,0,2108986480,2595,0,0,0,1,2000.0,False,2595,2593,0,4,82 103 102,-1,,0
9865772,0,2108986480,2594,0,0,2,1,2000.0,False,2594,2593,2,4,161 103 102,-1,,1
9865773,0,2108986480,2593,0,0,3,1,2000.0,False,2593,2593,3,4,136 103 102,-1,,2
9865774,92732,2108986480,4492,0,1,1,0,2000.0,False,4492,4492,2,5,80,-1,,3
9865775,104396,2108986480,4120,0,2,3,0,89000.0,False,4120,4120,0,5,123,-1,,4
9865776,128122,2108986480,4696,0,3,0,1,9000.0,False,4696,4696,0,5,133,-1,,5
9865777,308065,2108986480,6116,0,4,0,0,21000.0,False,6116,6116,3,5,23,-1,,6
9865778,325177,2108986480,6173,0,5,2,1,17000.0,False,6173,6173,2,5,151,-1,,7
9865779,346870,2108986480,6370,0,6,1,0,15000.0,False,6370,6370,2,5,79,-1,,8
9865780,507327,2108986480,6911,0,7,0,0,19000.0,False,6911,6908,3,6,27,-1,,9
9916166,0,2121705940,2948,0,0,3,0,29000.0,False,2948,2946,0,4,136 67 92,-1,,0
9916167,0,2121705940,2947,0,0,1,1,29000.0,False,2947,2946,1,4,74 67 92,-1,,1
9916168,0,2121705940,2946,0,0,0,0,29000.0,False,2946,2946,3,4,136 67 92,-1,,2
9916169,66035,2121705940,2595,0,1,1,0,29000.0,False,2595,2593,0,4,82 103 102,-1,,3
9916170,66035,2121705940,2593,0,1,3,1,29000.0,False,2593,2593,3,4,136 103 102,-1,,4
9916171,66035,2121705940,2594,0,1,2,1,29000.0,False,2594,2593,2,4,161 103 102,-1,,5
9916172,84521,2121705940,4492,0,2,1,0,20000.0,False,4492,4492,2,5,80,-1,,6
9916173,95816,2121705940,4120,0,3,3,0,16000.0,False,4120,4120,0,5,123,-1,,7
9916174,105858,2121705940,4696,0,4,2,0,8000.0,False,4696,4696,0,5,133,-1,,8
9916175,112817,2121705940,6116,0,5,0,0,8000.0,False,6116,6116,3,5,23,-1,,9
9958117,0,2132466740,6797,0,0,1,1,45500.0,True,6797,6797,1,6,180,-1,,0
9958118,0,2132466740,6800,0,0,3,0,45500.0,True,6800,6797,0,6,27,-1,,1
9958119,0,2132466740,6799,0,0,2,1,45500.0,True,6799,6797,2,6,116,-1,,2
9958120,0,2132466740,6798,0,0,0,1,45500.0,True,6798,6797,0,6,1,-1,,3
9958121,216292,2132466740,6766,0,1,0,1,45500.0,True,6766,6765,0,6,109,-1,,4
9958122,216292,2132466740,6765,0,1,1,1,45500.0,True,6765,6765,1,6,174,-1,,5
9958123,216292,2132466740,6768,0,1,3,1,45500.0,True,6768,6765,3,6,123,-1,,6
9958124,216292,2132466740,6767,0,1,1,1,45500.0,True,6767,6765,1,6,27,-1,,7
9958125,415829,2132466740,6639,0,2,2,0,46750.0,True,6639,6637,0,6,96,-1,,8
9958126,415829,2132466740,6638,0,2,1,0,46750.0,True,6638,6637,3,6,73,-1,,9
9990333,0,2139246130,2948,0,0,0,1,23666.0,False,2948,2946,0,4,136 67 92,-1,,0
9990334,0,2139246130,2947,0,0,1,1,23666.0,False,2947,2946,1,4,74 67 92,-1,,1
9990335,0,2139246130,2946,0,0,3,1,23666.0,False,2946,2946,3,4,136 67 92,-1,,2
9990336,73668,2139246130,2593,0,1,3,1,23666.0,False,2593,2593,3,4,136 103 102,-1,,3
9990337,73668,2139246130,2595,0,1,0,1,23666.0,False,2595,2593,0,4,82 103 102,-1,,4
9990338,73668,2139246130,2594,0,1,0,0,23666.0,False,2594,2593,2,4,161 103 102,-1,,5
9990339,100640,2139246130,4492,0,2,2,1,23333.0,False,4492,4492,2,5,80,-1,,6
9990340,113412,2139246130,4120,0,3,3,0,24000.0,False,4120,4120,0,5,123,-1,,7
9990341,141880,2139246130,4696,0,4,2,0,10000.0,False,4696,4696,0,5,133,-1,,8
9990342,156500,2139246130,6116,0,5,0,0,22000.0,False,6116,6116,3,5,23,-1,,9
