answered_correctly,bundle_id,bundle_id_x,bundle_id_y,content_id,content_type_id,correct_answer,correct_answer_x,correct_answer_y,lecture_id,lecture_id_x,lecture_id_y,part_x,part_y,prior_question_elapsed_time,prior_question_had_explanation,question_id,question_id_x,question_id_y,row_id,tag,tag_x,tag_y,tags,tags_x,tags_y,task_container_id,timestamp,type_of,type_of_x,type_of_y,user_answer,user_id
1,,7855.0,7855.0,7855,0,,0.0,0.0,,,,1,1,18000.0,True,,7855.0,7855.0,60547,,,,,9 10 38,9 10 38,4457,12181477901,,,,0,1283420
1,,7887.0,7887.0,7887,0,,3.0,3.0,,,,1,1,22000.0,True,,7887.0,7887.0,60548,,,,,10 70 38,10 70 38,4458,12181514483,,,,3,1283420
1,,7918.0,7918.0,7918,0,,0.0,0.0,,,,1,1,22000.0,True,,7918.0,7918.0,60549,,,,,51 131 29,51 131 29,4459,12181549918,,,,0,1283420
1,,7911.0,7911.0,7911,0,,0.0,0.0,,,,1,1,21000.0,True,,7911.0,7911.0,60550,,,,,131 130 38,131 130 38,4460,12181579173,,,,0,1283420
1,,84.0,84.0,84,0,,2.0,2.0,,,,1,1,20000.0,True,,84.0,84.0,60551,,,,,131 36 92,131 36 92,4461,12181613026,,,,2,1283420
1,,7877.0,7877.0,7877,0,,0.0,0.0,,,,1,1,22000.0,True,,7877.0,7877.0,60552,,,,,131 187 92,131 187 92,4462,12181660436,,,,0,1283420
1,,216.0,216.0,216,0,,1.0,1.0,,,,2,2,37000.0,True,,216.0,216.0,60553,,,,,143 105 38 102,143 105 38 102,4463,12181739511,,,,1,1283420
1,,501.0,501.0,501,0,,3.0,3.0,,,,2,2,17000.0,True,,501.0,501.0,60554,,,,,155 119 38 81,155 119 38 81,4464,12181763348,,,,3,1283420
1,,311.0,311.0,311,0,,3.0,3.0,,,,2,2,17000.0,True,,311.0,311.0,60555,,,,,129 143 30 38 92,129 143 30 38 92,4465,12181785124,,,,3,1283420
1,,582.0,582.0,582,0,,1.0,1.0,,,,2,2,14000.0,True,,582.0,582.0,60556,,,,,62 137 88 81 29,62 137 88 81 29,4466,12181809395,,,,1,1283420
1,,1186.0,1186.0,1186,0,,1.0,1.0,,,,2,2,15000.0,True,,1186.0,1186.0,60557,,,,,62 90 100 92 29,62 90 100 92 29,4467,12181833298,,,,1,1283420
1,,948.0,948.0,948,0,,1.0,1.0,,,,2,2,15000.0,True,,948.0,948.0,60558,,,,,138 41 81 92,138 41 81 92,4468,12181855700,,,,1,1283420
1,,955.0,955.0,955,0,,1.0,1.0,,,,2,2,16000.0,True,,955.0,955.0,60559,,,,,137 88 38 29,137 88 38 29,4469,12181881378,,,,1,1283420
1,,242.0,242.0,242,0,,3.0,3.0,,,,2,2,18000.0,True,,242.0,242.0,60560,,,,,69 2 107 92 102,69 2 107 92 102,4470,12181904623,,,,3,1283420
1,,290.0,290.0,290,0,,1.0,1.0,,,,2,2,17000.0,True,,290.0,290.0,60561,,,,,143 141 38 81,143 141 38 81,4471,12181926202,,,,1,1283420
1,,262.0,262.0,262,0,,0.0,0.0,,,,2,2,15000.0,True,,262.0,262.0,60562,,,,,143 105 38 29,143 105 38 29,4472,12181948537,,,,0,1283420
1,,258.0,258.0,258,0,,1.0,1.0,,,,2,2,15000.0,True,,258.0,258.0,60563,,,,,143 30 81 92,143 30 81 92,4473,12181970334,,,,1,1283420
1,,385.0,385.0,385,0,,1.0,1.0,,,,2,2,16000.0,True,,385.0,385.0,60564,,,,,138 41 92 29,138 41 92 29,4474,12181994239,,,,1,1283420
1,,628.0,628.0,628,0,,1.0,1.0,,,,2,2,17000.0,True,,628.0,628.0,60565,,,,,2 107 81 29,2 107 81 29,4475,12182021446,,,,1,1283420
1,,972.0,972.0,972,0,,0.0,0.0,,,,2,2,18000.0,True,,972.0,972.0,60566,,,,,2 107 92 29,2 107 92 29,4476,12182057634,,,,0,1283420
0,,1016.0,1016.0,1016,0,,1.0,1.0,,,,2,2,20000.0,True,,1016.0,1016.0,60567,,,,,2 107 92 102,2 107 92 102,4477,12182104078,,,,3,1283420
1,,329.0,329.0,329,0,,3.0,3.0,,,,2,2,19000.0,True,,329.0,329.0,60568,,,,,155 163 92 102,155 163 92 102,4478,12182143600,,,,3,1283420
0,,213.0,213.0,213,0,,3.0,3.0,,,,2,2,20000.0,True,,213.0,213.0,60569,,,,,90 100 92 102,90 100 92 102,4479,12182175109,,,,0,1283420
1,,931.0,931.0,931,0,,0.0,0.0,,,,2,2,17000.0,True,,931.0,931.0,60570,,,,,143 114 38 29,143 114 38 29,4480,12182204740,,,,0,1283420
1,,886.0,886.0,886,0,,3.0,3.0,,,,2,2,15000.0,True,,886.0,886.0,60571,,,,,137 142 92 29,137 142 92 29,4481,12182227666,,,,3,1283420
0,,1249.0,1249.0,1249,0,,0.0,0.0,,,,2,2,16000.0,True,,1249.0,1249.0,60572,,,,,143 141 92 102,143 141 92 102,4482,12182278040,,,,3,1283420
0,,1036.0,1036.0,1036,0,,0.0,0.0,,,,2,2,27000.0,True,,1036.0,1036.0,60573,,,,,90 100 92 29,90 100 92 29,4483,12182335005,,,,1,1283420
1,,738.0,738.0,738,0,,1.0,1.0,,,,2,2,17000.0,True,,738.0,738.0,60574,,,,,143 30 62 38 81,143 30 62 38 81,4484,12182384593,,,,1,1283420
1,,668.0,668.0,668,0,,3.0,3.0,,,,2,2,17000.0,True,,668.0,668.0,60575,,,,,143 141 81 92,143 141 81 92,4485,12182410103,,,,3,1283420
1,,721.0,721.0,721,0,,1.0,1.0,,,,2,2,16000.0,True,,721.0,721.0,60576,,,,,143 176 6 38 102,143 176 6 38 102,4486,12182430308,,,,1,1283420
0,,734.0,734.0,734,0,,0.0,0.0,,,,2,2,15000.0,True,,734.0,734.0,60577,,,,,138 41 92 102,138 41 92 102,4487,12182465515,,,,3,1283420
1,,2455.0,2455.0,2456,0,,2.0,2.0,,,,3,3,25000.0,True,,2456.0,2456.0,60578,,,,,74 92 29,74 92 29,4488,12188714802,,,,2,1283420
1,,2455.0,2455.0,2457,0,,0.0,0.0,,,,3,3,25000.0,True,,2457.0,2457.0,60579,,,,,136 92 29,136 92 29,4488,12188714802,,,,0,1283420
1,,2455.0,2455.0,2455,0,,2.0,2.0,,,,3,3,25000.0,True,,2455.0,2455.0,60580,,,,,106 92 29,106 92 29,4488,12188714802,,,,2,1283420
1,,1829.0,1829.0,1829,0,,0.0,0.0,,,,3,3,21000.0,True,,1829.0,1829.0,60581,,,,,106 38 29,106 38 29,4489,12188829227,,,,0,1283420
1,,1829.0,1829.0,1831,0,,1.0,1.0,,,,3,3,21000.0,True,,1831.0,1831.0,60582,,,,,136 38 29,136 38 29,4489,12188829227,,,,1,1283420
1,,1829.0,1829.0,1830,0,,2.0,2.0,,,,3,3,21000.0,True,,1830.0,1830.0,60583,,,,,82 38 29,82 38 29,4489,12188829227,,,,2,1283420
1,,1856.0,1856.0,1858,0,,0.0,0.0,,,,3,3,25666.0,True,,1858.0,1858.0,60584,,,,,82 38 29,82 38 29,4490,12188950054,,,,0,1283420
1,,1856.0,1856.0,1857,0,,0.0,0.0,,,,3,3,25666.0,True,,1857.0,1857.0,60585,,,,,113 38 29,113 38 29,4490,12188950054,,,,0,1283420
1,,1856.0,1856.0,1856,0,,1.0,1.0,,,,3,3,25666.0,True,,1856.0,1856.0,60586,,,,,74 38 29,74 38 29,4490,12188950054,,,,1,1283420
1,,2479.0,2479.0,2479,0,,0.0,0.0,,,,3,3,26000.0,True,,2479.0,2479.0,60587,,,,,74 92 29,74 92 29,4491,12189057574,,,,0,1283420
1,,2479.0,2479.0,2480,0,,3.0,3.0,,,,3,3,26000.0,True,,2480.0,2480.0,60588,,,,,106 92 29,106 92 29,4491,12189057574,,,,3,1283420
1,,2479.0,2479.0,2481,0,,1.0,1.0,,,,3,3,26000.0,True,,2481.0,2481.0,60589,,,,,157 92 29,157 92 29,4491,12189057574,,,,1,1283420
1,,2069.0,2069.0,2071,0,,1.0,1.0,,,,3,3,23000.0,True,,2071.0,2071.0,60590,,,,,82 38 102,82 38 102,4492,12189179039,,,,1,1283420
1,,2069.0,2069.0,2070,0,,0.0,0.0,,,,3,3,23000.0,True,,2070.0,2070.0,60591,,,,,74 162 38 102,74 162 38 102,4492,12189179039,,,,0,1283420
1,,2069.0,2069.0,2069,0,,2.0,2.0,,,,3,3,23000.0,True,,2069.0,2069.0,60592,,,,,106 38 102,106 38 102,4492,12189179039,,,,2,1283420
1,,3480.0,3480.0,3482,0,,0.0,0.0,,,,4,4,26333.0,True,,3482.0,3482.0,60593,,,,,82 103 81,82 103 81,4493,12189326773,,,,0,1283420
1,,3480.0,3480.0,3481,0,,2.0,2.0,,,,4,4,26333.0,True,,3481.0,3481.0,60594,,,,,136 103 81,136 103 81,4493,12189326773,,,,2,1283420
1,,3480.0,3480.0,3480,0,,0.0,0.0,,,,4,4,26333.0,True,,3480.0,3480.0,60595,,,,,106 103 81,106 103 81,4493,12189326773,,,,0,1283420
1,,2991.0,2991.0,2993,0,,2.0,2.0,,,,4,4,25666.0,True,,2993.0,2993.0,60596,,,,,136 126 81,136 126 81,4494,12189445236,,,,2,1283420
1,,2991.0,2991.0,2991,0,,1.0,1.0,,,,4,4,25666.0,True,,2991.0,2991.0,60597,,,,,74 126 81,74 126 81,4494,12189445236,,,,1,1283420
1,,2991.0,2991.0,2992,0,,0.0,0.0,,,,4,4,25666.0,True,,2992.0,2992.0,60598,,,,,106 126 81,106 126 81,4494,12189445236,,,,0,1283420
1,,2653.0,2653.0,2653,0,,2.0,2.0,,,,4,4,25666.0,True,,2653.0,2653.0,60599,,,,,106 144 162 38,106 144 162 38,4495,12189543248,,,,2,1283420
1,,2653.0,2653.0,2654,0,,3.0,3.0,,,,4,4,25666.0,True,,2654.0,2654.0,60600,,,,,136 144 162 38,136 144 162 38,4495,12189543248,,,,3,1283420
1,,2653.0,2653.0,2655,0,,1.0,1.0,,,,4,4,25666.0,True,,2655.0,2655.0,60601,,,,,82 144 162 38,82 144 162 38,4495,12189543248,,,,1,1283420
1,,9451.0,9451.0,9451,0,,0.0,0.0,,,,5,5,22333.0,True,,9451.0,9451.0,60602,,,,,109,109,4496,12191791357,,,,0,1283420
1,,9987.0,9987.0,9987,0,,0.0,0.0,,,,5,5,7000.0,True,,9987.0,9987.0,60603,,,,,80,80,4497,12191814666,,,,0,1283420
1,,8912.0,8912.0,8912,0,,3.0,3.0,,,,5,5,10000.0,True,,8912.0,8912.0,60604,,,,,73,73,4498,12191870865,,,,3,1283420
1,,8975.0,8975.0,8975,0,,3.0,3.0,,,,5,5,23000.0,True,,8975.0,8975.0,60605,,,,,73,73,4499,12191940852,,,,3,1283420
1,,9454.0,9454.0,9454,0,,0.0,0.0,,,,5,5,20000.0,True,,9454.0,9454.0,60606,,,,,85,85,4500,12191998806,,,,0,1283420
1,,9421.0,9421.0,9421,0,,2.0,2.0,,,,5,5,24000.0,True,,9421.0,9421.0,60607,,,,,53,53,4501,12192022992,,,,2,1283420
1,,9048.0,9048.0,9048,0,,1.0,1.0,,,,5,5,9000.0,True,,9048.0,9048.0,60608,,,,,173,173,4502,12192041478,,,,1,1283420
1,,8785.0,8785.0,8785,0,,1.0,1.0,,,,5,5,8000.0,True,,8785.0,8785.0,60609,,,,,55,55,4503,12192066798,,,,1,1283420
1,,8585.0,8585.0,8585,0,,1.0,1.0,,,,5,5,17000.0,True,,8585.0,8585.0,60610,,,,,73,73,4504,12192097740,,,,1,1283420
1,,9884.0,9884.0,9884,0,,3.0,3.0,,,,5,5,18000.0,True,,9884.0,9884.0,60611,,,,,1,1,4505,12192131373,,,,3,1283420
1,,9622.0,9622.0,9622,0,,0.0,0.0,,,,5,5,19000.0,True,,9622.0,9622.0,60612,,,,,53,53,4506,12222336077,,,,0,1283420
1,,9380.0,9380.0,9380,0,,3.0,3.0,,,,5,5,15000.0,True,,9380.0,9380.0,60613,,,,,53,53,4507,12222370158,,,,3,1283420
0,,8552.0,8552.0,8552,0,,1.0,1.0,,,,5,5,16000.0,True,,8552.0,8552.0,60614,,,,,54,54,4508,12222425972,,,,0,1283420
0,,9163.0,9163.0,9163,0,,1.0,1.0,,,,5,5,38000.0,True,,9163.0,9163.0,60615,,,,,1,1,4509,12222472648,,,,0,1283420
1,,9434.0,9434.0,9434,0,,1.0,1.0,,,,5,5,26000.0,True,,9434.0,9434.0,60616,,,,,73,73,4510,12222526006,,,,1,1283420
1,,71.0,71.0,71,0,,1.0,1.0,,,,1,1,25000.0,True,,71.0,71.0,60617,,,,,131 101 162 81,131 101 162 81,4511,12222597505,,,,1,1283420
1,,7931.0,7931.0,7931,0,,1.0,1.0,,,,1,1,19000.0,True,,7931.0,7931.0,60618,,,,,131 36 92,131 36 92,4512,12222628580,,,,1,1283420
1,,46.0,46.0,46,0,,2.0,2.0,,,,1,1,21000.0,True,,46.0,46.0,60619,,,,,131 104 162 92,131 104 162 92,4513,12222659279,,,,2,1283420
1,,9194.0,9194.0,9194,0,,0.0,0.0,,,,5,5,20000.0,True,,9194.0,9194.0,60620,,,,,96,96,4514,12356706779,,,,0,1283420
1,,30.0,30.0,30,0,,0.0,0.0,,,,1,1,45000.0,True,,30.0,30.0,60621,,,,,51 131 162 38,51 131 162 38,4515,12429486020,,,,0,1283420
1,,99.0,99.0,99,0,,3.0,3.0,,,,1,1,19000.0,True,,99.0,99.0,60622,,,,,131 187 38,131 187 38,4516,12429511536,,,,3,1283420
1,,179.0,179.0,179,0,,0.0,0.0,,,,1,1,19000.0,True,,179.0,179.0,60623,,,,,131 36 29,131 36 29,4517,12429543741,,,,0,1283420
1,,108.0,108.0,108,0,,3.0,3.0,,,,1,1,20000.0,True,,108.0,108.0,60624,,,,,131 104 92,131 104 92,4518,12429582153,,,,3,1283420
1,,7895.0,7895.0,7895,0,,3.0,3.0,,,,1,1,21000.0,True,,7895.0,7895.0,60625,,,,,131 13 162 38,131 13 162 38,4519,12429610649,,,,3,1283420
1,,7893.0,7893.0,7893,0,,1.0,1.0,,,,1,1,18000.0,True,,7893.0,7893.0,60626,,,,,131 104 38,131 104 38,4520,12429639807,,,,1,1283420
1,,141.0,141.0,141,0,,2.0,2.0,,,,1,1,21000.0,True,,141.0,141.0,60627,,,,,131 111 81,131 111 81,4521,12429668213,,,,2,1283420
1,,190.0,190.0,190,0,,0.0,0.0,,,,1,1,19000.0,True,,190.0,190.0,60628,,,,,131 104 92,131 104 92,4522,12429698869,,,,0,1283420
1,,7971.0,7971.0,7971,0,,2.0,2.0,,,,1,1,21000.0,True,,7971.0,7971.0,60629,,,,,131 93 92,131 93 92,4523,12429772736,,,,2,1283420
1,,7973.0,7973.0,7973,0,,3.0,3.0,,,,1,1,23000.0,True,,7973.0,7973.0,60630,,,,,131 130 162 92,131 130 162 92,4524,12429848020,,,,3,1283420
1,,7902.0,7902.0,7902,0,,3.0,3.0,,,,1,1,23000.0,True,,7902.0,7902.0,60631,,,,,131 101 29,131 101 29,4525,12429879484,,,,3,1283420
1,,167.0,167.0,167,0,,2.0,2.0,,,,1,1,21000.0,True,,167.0,167.0,60632,,,,,131 130 162 38,131 130 162 38,4526,12429908134,,,,2,1283420
1,,7923.0,7923.0,7923,0,,1.0,1.0,,,,1,1,20000.0,True,,7923.0,7923.0,60633,,,,,51 131 162 29,51 131 162 29,4527,12429935723,,,,1,1283420
1,,7982.0,7982.0,7982,0,,2.0,2.0,,,,1,1,18000.0,True,,7982.0,7982.0,60634,,,,,9 10 29,9 10 29,4528,12429976098,,,,2,1283420
1,,115.0,115.0,115,0,,1.0,1.0,,,,1,1,20000.0,True,,115.0,115.0,60635,,,,,131 130 162 81,131 130 162 81,4529,12430014795,,,,1,1283420
1,,155.0,155.0,155,0,,1.0,1.0,,,,1,1,20000.0,True,,155.0,155.0,60636,,,,,131 104 92,131 104 92,4530,12435132619,,,,1,1283420
1,,75.0,75.0,75,0,,1.0,1.0,,,,1,1,21000.0,True,,75.0,75.0,60637,,,,,131 5 81,131 5 81,4531,12440250265,,,,1,1283420
1,,7948.0,7948.0,7948,0,,0.0,0.0,,,,1,1,20000.0,True,,7948.0,7948.0,60638,,,,,131 187 29,131 187 29,4532,12440277853,,,,0,1283420
1,,22.0,22.0,22,0,,2.0,2.0,,,,1,1,22000.0,True,,22.0,22.0,60639,,,,,131 5 92,131 5 92,4533,12440304852,,,,2,1283420
1,,109.0,109.0,109,0,,3.0,3.0,,,,1,1,21000.0,True,,109.0,109.0,60640,,,,,131 111 81,131 111 81,4534,12440343888,,,,3,1283420
1,,740.0,740.0,740,0,,0.0,0.0,,,,2,2,19000.0,True,,740.0,740.0,60641,,,,,69 138 41 81 92,69 138 41 81 92,4535,12440626100,,,,0,1283420
1,,307.0,307.0,307,0,,1.0,1.0,,,,2,2,14000.0,True,,307.0,307.0,60642,,,,,62 155 163 38 81,62 155 163 38 81,4536,12440650780,,,,1,1283420
1,,371.0,371.0,371,0,,3.0,3.0,,,,2,2,15000.0,True,,371.0,371.0,60643,,,,,143 140 69 38 102,143 140 69 38 102,4537,12440681569,,,,3,1283420
1,,390.0,390.0,390,0,,0.0,0.0,,,,2,2,16000.0,True,,390.0,390.0,60644,,,,,138 41 92 102,138 41 92 102,4538,12446628146,,,,0,1283420
1,,426.0,426.0,426,0,,0.0,0.0,,,,2,2,17000.0,True,,426.0,426.0,60645,,,,,143 114 92 102,143 114 92 102,4539,12452576073,,,,0,1283420
1,,967.0,967.0,967,0,,1.0,1.0,,,,2,2,19000.0,True,,967.0,967.0,60646,,,,,137 88 92 29,137 88 92 29,4540,12452609305,,,,1,1283420
0,,433.0,433.0,433,0,,3.0,3.0,,,,2,2,17000.0,True,,433.0,433.0,60647,,,,,90 100 38 102,90 100 38 102,4541,12452641396,,,,0,1283420
1,,1324.0,1324.0,1324,0,,0.0,0.0,,,,2,2,19000.0,True,,1324.0,1324.0,60648,,,,,62 138 41 38 102,62 138 41 38 102,4542,12452669098,,,,0,1283420
0,,915.0,915.0,915,0,,3.0,3.0,,,,2,2,16000.0,True,,915.0,915.0,60649,,,,,90 100 38 29,90 100 38 29,4543,12452707684,,,,1,1283420
1,,609.0,609.0,609,0,,1.0,1.0,,,,2,2,18000.0,True,,609.0,609.0,60650,,,,,62 138 41 38 92,62 138 41 38 92,4544,12452746683,,,,1,1283420
1,,1083.0,1083.0,1083,0,,1.0,1.0,,,,2,2,17000.0,True,,1083.0,1083.0,60651,,,,,155 119 81 92,155 119 81 92,4545,12452766025,,,,1,1283420
0,,510.0,510.0,510,0,,1.0,1.0,,,,2,2,13000.0,True,,510.0,510.0,60652,,,,,148 32 38 29,148 32 38 29,4546,12452800541,,,,3,1283420
0,,644.0,644.0,644,0,,1.0,1.0,,,,2,2,16000.0,True,,644.0,644.0,60653,,,,,100 155 38 81,100 155 38 81,4547,12452842197,,,,0,1283420
1,,1109.0,1109.0,1109,0,,3.0,3.0,,,,2,2,19000.0,True,,1109.0,1109.0,60654,,,,,143 69 71 92 102,143 69 71 92 102,4548,12452872801,,,,3,1283420
0,,435.0,435.0,435,0,,3.0,3.0,,,,2,2,16000.0,True,,435.0,435.0,60655,,,,,2 119 38 92,2 119 38 92,4549,12452931806,,,,0,1283420
1,,748.0,748.0,748,0,,1.0,1.0,,,,2,2,19000.0,True,,748.0,748.0,60656,,,,,143 141 92 29,143 141 92 29,4550,12452986137,,,,1,1283420
1,,1398.0,1398.0,1398,0,,0.0,0.0,,,,2,2,17000.0,True,,1398.0,1398.0,60657,,,,,62 155 163 38 81,62 155 163 38 81,4551,12453026211,,,,0,1283420
1,,278.0,278.0,278,0,,1.0,1.0,,,,2,2,16000.0,True,,278.0,278.0,60658,,,,,2 107 81 92,2 107 81 92,4552,12453080373,,,,1,1283420
1,,983.0,983.0,983,0,,0.0,0.0,,,,2,2,18000.0,True,,983.0,983.0,60659,,,,,143 176 92 29,143 176 92 29,4553,12453119619,,,,0,1283420
1,,458.0,458.0,458,0,,1.0,1.0,,,,2,2,19000.0,True,,458.0,458.0,60660,,,,,138 41 81 29,138 41 81 29,4554,12453145607,,,,1,1283420
1,,7889.0,7889.0,7889,0,,2.0,2.0,,,,1,1,16000.0,True,,7889.0,7889.0,60661,,,,,131 36 38,131 36 38,4555,12487280198,,,,2,1283420
1,,7869.0,7869.0,7869,0,,2.0,2.0,,,,1,1,20000.0,True,,7869.0,7869.0,60662,,,,,131 13 162 92,131 13 162 92,4556,12487314714,,,,2,1283420
1,,7977.0,7977.0,7977,0,,1.0,1.0,,,,1,1,23000.0,True,,7977.0,7977.0,60663,,,,,9 10 162 92,9 10 162 92,4557,12487342202,,,,1,1283420
1,,7907.0,7907.0,7907,0,,1.0,1.0,,,,1,1,20000.0,True,,7907.0,7907.0,60664,,,,,131 104 92,131 104 92,4558,12487369542,,,,1,1283420
1,,42.0,42.0,42,0,,1.0,1.0,,,,1,1,19000.0,True,,42.0,42.0,60665,,,,,131 130 92,131 130 92,4559,12487396280,,,,1,1283420
1,,7930.0,7930.0,7930,0,,0.0,0.0,,,,1,1,21000.0,True,,7930.0,7930.0,60666,,,,,131 111 38,131 111 38,4560,12487421514,,,,0,1283420
1,,7925.0,7925.0,7925,0,,3.0,3.0,,,,1,1,17000.0,True,,7925.0,7925.0,60667,,,,,9 10 81,9 10 81,4561,12487452390,,,,3,1283420
1,,156.0,156.0,156,0,,2.0,2.0,,,,1,1,20000.0,True,,156.0,156.0,60668,,,,,131 101 162 38,131 101 162 38,4562,12487483252,,,,2,1283420
1,,67.0,67.0,67,0,,0.0,0.0,,,,1,1,20000.0,True,,67.0,67.0,60669,,,,,131 187 102,131 187 102,4563,12487514774,,,,0,1283420
1,,7879.0,7879.0,7879,0,,2.0,2.0,,,,1,1,21000.0,True,,7879.0,7879.0,60670,,,,,131 101 92,131 101 92,4564,12719251054,,,,2,1283420
1,,150.0,150.0,150,0,,2.0,2.0,,,,1,1,21000.0,True,,150.0,150.0,60671,,,,,9 10 38,9 10 38,4565,12950987629,,,,2,1283420
1,,127.0,127.0,127,0,,0.0,0.0,,,,1,1,20000.0,True,,127.0,127.0,60672,,,,,131 13 38,131 13 38,4566,12951021706,,,,0,1283420
1,,7946.0,7946.0,7946,0,,2.0,2.0,,,,1,1,22000.0,True,,7946.0,7946.0,60673,,,,,131 149 81,131 149 81,4567,12951050373,,,,2,1283420
1,,93.0,93.0,93,0,,3.0,3.0,,,,1,1,19000.0,True,,93.0,93.0,60674,,,,,51 131 162 29,51 131 162 29,4568,12951077032,,,,3,1283420
1,,87.0,87.0,87,0,,1.0,1.0,,,,1,1,19000.0,True,,87.0,87.0,60675,,,,,131 111 102,131 111 102,4569,12951104597,,,,1,1283420
1,,117.0,117.0,117,0,,2.0,2.0,,,,1,1,20000.0,True,,117.0,117.0,60676,,,,,131 101 162 81,131 101 162 81,4570,12951133167,,,,2,1283420
1,,7856.0,7856.0,7856,0,,0.0,0.0,,,,1,1,23000.0,True,,7856.0,7856.0,60677,,,,,9 10 162 81,9 10 162 81,4571,12951159964,,,,0,1283420
1,,80.0,80.0,80,0,,0.0,0.0,,,,1,1,21000.0,True,,80.0,80.0,60678,,,,,9 10 38,9 10 38,4572,12951191666,,,,0,1283420
1,,7881.0,7881.0,7881,0,,0.0,0.0,,,,1,1,21000.0,True,,7881.0,7881.0,60679,,,,,131 130 38,131 130 38,4573,12951224522,,,,0,1283420
1,,91.0,91.0,91,0,,1.0,1.0,,,,1,1,21000.0,True,,91.0,91.0,60680,,,,,131 104 81,131 104 81,4574,12951250747,,,,1,1283420
1,,284.0,284.0,284,0,,1.0,1.0,,,,2,2,18000.0,True,,284.0,284.0,60681,,,,,155 163 81 29,155 163 81 29,4575,12951338931,,,,1,1283420
1,,783.0,783.0,783,0,,0.0,0.0,,,,2,2,20000.0,True,,783.0,783.0,60682,,,,,143 30 38 29,143 30 38 29,4576,12951453078,,,,0,1283420
1,,1006.0,1006.0,1006,0,,3.0,3.0,,,,2,2,15000.0,True,,1006.0,1006.0,60683,,,,,155 163 92 29,155 163 92 29,4577,12951829581,,,,3,1283420
1,,813.0,813.0,813,0,,3.0,3.0,,,,2,2,20000.0,True,,813.0,813.0,60684,,,,,143 114 92 102,143 114 92 102,4578,12952125692,,,,3,1283420
1,,1087.0,1087.0,1087,0,,1.0,1.0,,,,2,2,17000.0,True,,1087.0,1087.0,60685,,,,,90 100 38 92,90 100 38 92,4579,12952151326,,,,1,1283420
1,,910.0,910.0,910,0,,1.0,1.0,,,,2,2,17000.0,True,,910.0,910.0,60686,,,,,143 20 38 81,143 20 38 81,4580,12952179964,,,,1,1283420
1,,997.0,997.0,997,0,,3.0,3.0,,,,2,2,15000.0,True,,997.0,997.0,60687,,,,,143 20 92 29,143 20 92 29,4581,12952213322,,,,3,1283420
1,,698.0,698.0,698,0,,1.0,1.0,,,,2,2,16000.0,True,,698.0,698.0,60688,,,,,2 62 32 38 81,2 62 32 38 81,4582,12952242550,,,,1,1283420
1,,946.0,946.0,946,0,,0.0,0.0,,,,2,2,16000.0,True,,946.0,946.0,60689,,,,,143 69 114 38 92,143 69 114 38 92,4583,12952278869,,,,0,1283420
0,,809.0,809.0,809,0,,1.0,1.0,,,,2,2,17000.0,True,,809.0,809.0,60690,,,,,137 88 38 29,137 88 38 29,4584,12952336382,,,,3,1283420
1,,2539.0,2539.0,2539,0,,1.0,1.0,,,,3,3,29000.0,True,,2539.0,2539.0,60691,,,,,106 81 92,106 81 92,4585,12952444842,,,,1,1283420
1,,2539.0,2539.0,2540,0,,0.0,0.0,,,,3,3,29000.0,True,,2540.0,2540.0,60692,,,,,74 81 92,74 81 92,4585,12952444842,,,,0,1283420
1,,2539.0,2539.0,2541,0,,2.0,2.0,,,,3,3,29000.0,True,,2541.0,2541.0,60693,,,,,157 162 81 92,157 162 81 92,4585,12952444842,,,,2,1283420
1,,2191.0,2191.0,2193,0,,1.0,1.0,,,,3,3,21000.0,True,,2193.0,2193.0,60694,,,,,113 38 102,113 38 102,4586,12952581132,,,,1,1283420
1,,2191.0,2191.0,2191,0,,0.0,0.0,,,,3,3,21000.0,True,,2191.0,2191.0,60695,,,,,106 38 102,106 38 102,4586,12952581132,,,,0,1283420
1,,2191.0,2191.0,2192,0,,3.0,3.0,,,,3,3,21000.0,True,,2192.0,2192.0,60696,,,,,74 38 102,74 38 102,4586,12952581132,,,,3,1283420
1,,1886.0,1886.0,1886,0,,2.0,2.0,,,,3,3,28333.0,True,,1886.0,1886.0,60697,,,,,74 81 92,74 81 92,4587,12952727304,,,,2,1283420
1,,1886.0,1886.0,1888,0,,2.0,2.0,,,,3,3,28333.0,True,,1888.0,1888.0,60698,,,,,161 81 92,161 81 92,4587,12952727304,,,,2,1283420
1,,1886.0,1886.0,1887,0,,1.0,1.0,,,,3,3,28333.0,True,,1887.0,1887.0,60699,,,,,136 81 92,136 81 92,4587,12952727304,,,,1,1283420
1,,1682.0,1682.0,1682,0,,1.0,1.0,,,,3,3,25666.0,True,,1682.0,1682.0,60700,,,,,136 38 102,136 38 102,4588,12952895003,,,,1,1283420
1,,1682.0,1682.0,1683,0,,0.0,0.0,,,,3,3,25666.0,True,,1683.0,1683.0,60701,,,,,82 38 102,82 38 102,4588,12952895003,,,,0,1283420
0,,1682.0,1682.0,1684,0,,3.0,3.0,,,,3,3,25666.0,True,,1684.0,1684.0,60702,,,,,157 38 102,157 38 102,4588,12952895003,,,,0,1283420
1,,2180.0,2180.0,2180,0,,3.0,3.0,,,,3,3,33000.0,True,,2180.0,2180.0,60703,,,,,106 92 102,106 92 102,4589,12953013317,,,,3,1283420
1,,2180.0,2180.0,2181,0,,1.0,1.0,,,,3,3,33000.0,True,,2181.0,2181.0,60704,,,,,74 92 102,74 92 102,4589,12953013317,,,,1,1283420
